C_DISC,CERT,SHAPE,PCS,WEIGHT,COLOR,CLARITY,CUT,POL,SY,FLUO,FLUO_COLOR,FANCY_COLOR,FANCY_INTENSITY,FANCY_OVERTONE,TD,TABL,MIN_DIAM,MAX_DIAM,HEIGHT,RATIO,COL_SHADE,MILKY,TABLE_BLACK,SIDE_BLACK,WHT_INC,KEY_TO_SYMBOL,CERT_COMMENTS,CR_ANGLE,CR_HEIGHT,PV_ANGLE,PV_DEPTH,GIRDLE_PERCENTAGE,GIRDLE_CONDITION,STAR_LENGTH,LOWER_HALF,CULET,EYE_CLEAN,TABLE_CLEAN,HA,CERT_TYPE,CERT_DATE,REF_DAYS,INTERNAL_COLOR,INTERNAL_CLARITY,OPEN,NATURAL,INTENDED_NATURAL,CAVITY,CHIP,EXTRA_FACET,GRAINING,CUT_COMMENTS,AM,PCR,FMTS,C1T,REMARKS,DEMAND_STATUS,ASSORT_DATE,COUNTRY_OF_ORIGIN_MINE_ORIGIN,MINING_CO_NAME,MINING_CO_DESCRIPTION,SOURCE_CO,SOURCE_COUNTRY,SOURCE_MINE, Inv_Date, Inv_Party, Inv_By , Inv_Term
-30,GIA,RO,1,0.44,H,VS1,EX,EX,EX,NON,NN,NA,NA,NA,62.9,57,4.83,4.85,3.04,1.004,B1,NN,NN,NN,WC1,Cloud; Pinpoint; Needle; Surface Graining,-,36.5,16,40.8,43,3.5,Faceted,50,80,PTD,Y,Y,N,DD,27-05-2022,18,H,VS1,NN,NN,NN,NN,NN,NN,SGR1,EX1,N,Y,N,N,GIA,NON-DEMAND,27-05-2022,-,-,-,-,-,-,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-30,IIDGR,RO,1,0.44,H,VS1,EX,EX,EX,FNT,NN,,,,62.8,55.7,4.79,4.82,3.02,1.006,NN,NN,NN,NN,NN,NN,NN,35.5,16.4,40.8,42,4.4,FACETED,25,,PTD,Y,Y,Y,IIDGR,02-06-2022,7,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB1,DEMAND,09-06-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,16-06-2022,Diarough N. V.,Diarough Sourcing S. A.,7
-34,GIA,RO,1,0.45,G,VS2,VG,EX,VG,NON,NN,NN,NN,NN,64.1,58,4.75,4.81,3.07,1.013,NN,NN,BT1+,NN,NN,"Crystal, Cloud",,37,16,40.8,43,5.5,Polished,55,80,PTD,,,N,DD,13-03-2022,85,G,VS2,OP1,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,13-03-2022,,,,,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,03-06-2022,Sun Rays,Sun Rays,30
-39,GIA,RO,1,0.45,D,VS1,VG,EX,VG,NON,NN,NA,NA,NA,62.4,58,4.84,4.91,3.04,1.014,NN,NN,NN,NN,NN,"Indented Natural, Pinpoint",,36.5,15.5,41,43,4,Faceted,55,75,PTD,,,N,DD,25-03-2022,75,D,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,NON-DEMND,25-03-2022,,,,,RUSSIAN FEDERATION,ALROSA,07-06-2022,Nivoda LLP,Nivoda LLP,10
-47,GIA,RO,1,0.45,F,SI2,EX,EX,VG,NON,NN,NA,NA,NA,62.5,58,4.85,4.9,3.05,1.01,NN,M1,NN,NN,WT3,Cloud,-,35.5,15,41,43.5,4,Faceted,50,80,PTD,N,N,N,DD,11-05-2022,29,F,SI2,NN,N1,NN,CTP,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,11-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-43,GIA,RO,1,0.45,I,SI2,EX,EX,EX,FNT,NN,NA,NA,NA,62.8,58,4.87,4.9,3.07,1.006,NN,M1,NN,NN,WT3,Cloud,-,35.5,15,41.2,43.5,4,Faceted,50,80,PTD,N,N,N,DD,13-05-2022,27,I,SI2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,13-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-19,FM,RO,1,0.45,H,VVS2,EX,EX,EX,NON,NN,NN,NN,NN,62.8,55,4.87,4.9,3.07,1.006,B1,NN,NN,NN,NN,"Pinpoint, Cloud",,36.5,17,40.6,42.5,3.5,Polished,50,75,PTD,,,N,DD,22-03-2022,78,H,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,22-03-2022,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-41,GIA,RO,1,0.45,G,SI1,EX,VG,VG,NON,NN,NA,NA,NA,63,55,4.84,4.9,3.07,1.012,NN,M1,BT1,NN,WT2,"Cloud, Feather",-,36,16,40.8,43,3.5,Faceted,50,80,PTD,N,N,N,DD,10-05-2022,30,G,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,10-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-24,GIA,RO,1,0.45,G,SI1,EX,EX,EX,NON,NN,NN,NN,NN,62.9,56,4.86,4.9,3.07,1.008,NN,NN,NN,NN,NN,Feather,,36.5,16.5,40.6,42.5,3.5,Polished,,,PTD,,,N,DD,30-03-2022,70,G,SI1,OP1,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,30-03-2022,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,07-06-2022,Titan Company Limited,Titan Company Limited,30
-26,GIA,RO,1,0.45,K,VVS2,EX,EX,EX,NON,NN,NA,NA,NA,61.6,59,4.87,4.89,3.01,1.004,NN,NN,NN,NN,WC1,"Feather, Pinpoint, Indented Natural, Extra Facet",-,35.5,15,40.6,42.5,4,Faceted,50,75,PTD,Y,Y,N,DD,20-04-2022,55,K,VVS2,NN,NN,INC,NN,NN,EFT,NN,EX1,N,N,N,N,GIA,NON-DEMND,20-04-2022,ANGOLA,UNKNOWN,UNKNOWN,UNKNOWN,ANGOLA,,13-06-2022,Ayurish Exports Pvt. Ltd.,Ayurish Exports Pvt. Ltd.,7
-53,GIA,RO,1,0.45,I,SI2,VG,EX,VG,FNT,NN,NA,NA,NA,64.1,57,4.79,4.84,3.09,1.01,NN,M1,NN,NN,WC2,Cloud,NA,37.5,16.5,40.8,43,4.5,Faceted,50,75,PTD,N,N,N,DD,05-04-2022,65,I,SI2,NN,N1,NN,NN,NN,NN,NN,NN,,,,,GIA,NON-DEMND,05-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-21,GIA,RO,1,0.45,I,SI1,EX,EX,EX,NON,NN,NA,NN,NN,62.8,57,4.85,4.9,3.06,1.01,NN,NN,NN,NN,WC2,Feather,-,36.5,16,41,43.5,3.5,Polished,50,80,PTD,N,N,N,DD,20-04-2022,49,I,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,N,GIA,NON-DEMND,20-04-2022,ANGOLA,UNKNOWN,UNKNOWN,UNKNOWN,ANGOLA,UNKNOWN,07-06-2022,Titan Company Limited,Titan Company Limited,30
-31,GIA,RO,1,0.45,G,SI2,EX,EX,VG,NON,NN,SI2,NN,NN,60.9,62,4.88,4.93,2.99,1.01,NN,NN,BT1+,NN,WT1,"Crystal, Feather",,34,13,41,43.5,4.5,Polished,50,80,PTD,N,N,N,DD,20-04-2022,47,G,SI2,OT1,N1,NN,NN,NN,NN,NN,EX1,N,N,N,N,GIA,NON-DEMAND,20-04-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,04-06-2022,Diarough N. V.,Diarough Sourcing S. A.,30
-55,GIA,RO,1,0.45,F,SI1,VG,EX,EX,MED,NN,NA,NN,NN,61.9,59,4.87,4.89,3.02,1.004,NN,M1,NN,NN,WT1,"Cloud, Crystal",-,36,15,40.8,43,4,Polished,50,80,PTD,N,N,N,DD,29-04-2022,41,F,SI1,NN,N1,NN,NN,NN,NN,NN,EX1,N,N,,N,GIA,NON-DEMAND,29-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-43,GIA,RO,1,0.45,E,SI1,EX,VG,VG,NON,NN,NA,NA,NA,62.3,59,4.84,4.87,3.03,1.006,NN,M1,BT1+,NN,WT2,"Cloud, Indented Natural",-,36,15,40.8,43,4,Faceted,55,75,PTD,N,N,N,DD,24-04-2022,46,E,SI1,NN,N1,INC,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMND,24-04-2022,,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-41,GIA,RO,1,0.45,I,SI1,EX,EX,EX,FNT,NN,NA,NA,NA,62.5,56,4.88,4.92,3.07,1.008,NN,M1,NN,NN,WT2,Cloud,-,35.5,16,40.8,43,4,Faceted,50,80,PTD,N,N,Y,DD,25-05-2022,15,I,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,25-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-44,GIA,RO,1,0.45,G,SI2,VG,VG,VG,NON,NN,NA,NA,NA,64.5,57,4.78,4.82,3.09,1.008,B1,NN,BT1,NN,WC2,"Feather, Crystal, Cloud",-,37.5,16.5,40.8,43,5,Faceted,50,80,PTD,N,N,N,DD,23-05-2022,14,G,SI2,OP1,N1,NN,NN,NN,NN,NN,EX1,N,N,N,N,GIA,NON-DEMAND,23-05-2022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,04-06-2022,Diarough N. V.,Diarough Sourcing S. A.,30
-25,GIA,RO,1,0.45,J,VVS1,EX,EX,EX,NON,NN,NA,NA,NA,62.4,58,4.84,4.88,3.03,1.008,NN,NN,NN,NN,NN,"Pinpoint, Feather, Natural",-,36,15,40.8,43,4,Faceted,55,80,PTD,Y,Y,N,DD,24-05-2022,21,J,VVS1,NN,N1,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,24-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,13-06-2022,Ayurish Exports Pvt. Ltd.,Ayurish Exports Pvt. Ltd.,7
-14.72,GIA,RO,1,0.45,G,VVS2,EX,EX,EX,NON,,,,,62,59,4.87,4.91,3.03,1.008,,,,,,"Cloud, Pinpoint, Feather, Indented Natural",,34,14,41.4,44,4.5,Faceted,50,80,NON,,,,DD,04-06-2022,2,,,,,,,,,,,,,,,SPIDER,,04-06-2022,,,,,,,04-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-12.31,GIA,RO,1,0.45,G,VVS1,EX,EX,EX,NON,,,,,62.5,56,4.88,4.92,3.06,1.008,,,,,,"Feather, Indented Natural, Surface Graining",,35,15.5,41,43.5,3.5,Faceted,50,80,PTD,,,,DD,02-05-2022,9,,,,,,,,,,,,,,,MG,,06-06-2022,,,,,,,15-06-2022,Uni-Design Jewellery India Pvt. Ltd,Uni-Design Jewellery India Pvt. Ltd,30
-8.44,GIA,RO,1,0.45,D,FL,EX,EX,EX,NON,NN,,,,62.2,58,4.88,4.91,3.04,1.006,NN,NN,NN,NN,NN,,,36,15,40.8,43,4,Faceted,50,75,PTD,,,,,14-04-2022,1,,,NN,,,,,,,,,,,,MG,,15-06-2022,,,,,,,16-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-35,FACT,RO,1,0.45,G,SI1,VG,EX,VG,NON,NN,NA,NA,NA,64.2,58,4.76,4.83,3.07,1.015,NN,NN,NN,NN,NN,,,37,16,40.8,43,5,FACETED,50,75,,Y,Y,Y,DD,22-05-2022,27,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,TQVG0 - BW023064,DEMAND,22-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,17-06-2022,Titan Company Limited,Titan Company Limited,30
-32,GIA,RO,1,0.46,K,SI2,EX,EX,VG,FNT,NN,NN,NN,NN,62.1,58,4.92,4.93,3.06,1.002,NN,NN,BT1,NN,NN,"Twinning Wisp, Feather",,33.5,14,41.2,43.5,4.5,Polished,,,PTD,,,N,DD,22-02-2022,106,K,SI2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,GIA,,22-02-2022,,,,,ANGOLA,CUANGO,07-06-2022,Titan Company Limited,Titan Company Limited,30
-31,GIA,RO,1,0.46,G,VS1,VG,EX,EX,NON,NN,NN,NN,NN,64.2,59,4.81,4.85,3.1,1.008,NN,NN,BT1+,NN,NN,"Crystal, Cloud, Pinpoint",,37,15.5,41,43.5,5.5,Polished,50,80,PTD,,,N,DD,25-02-2022,101,G,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,25-02-2022,,,,,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,03-06-2022,Sun Rays,Sun Rays,30
-15,FM,RO,1,0.46,H,VVS2,EX,EX,EX,NON,NN,NN,NN,NN,63.3,56,4.88,4.92,3.1,1.008,NN,NN,NN,NN,NN,"Cloud, Pinpoint",,36.5,16.5,41,43.5,3.5,Polished,,,PTD,N,N,N,DD,11-03-2022,89,H,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,11-03-2022,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-37,FACT,RO,1,0.46,G,VS2,VG,VG,VG,FNT,NN,NN,NN,NN,64.3,59,4.79,4.84,,1.01,NN,NN,NN,NN,NN,,,37,15.5,41,43.5,5,Polished,,,PTD,,,,,23-03-2022,77,G,VS2,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,TQVG1,,23-03-2022,,,,,RUSSIAN FEDERATION,ALROSA,07-06-2022,Titan Company Limited,Titan Company Limited,30
-37,FACT,RO,1,0.46,H,VS2,VG,VG,VG,NON,NN,NN,NN,NN,63.6,57,4.85,4.87,3.09,1.004,NN,NN,NN,NN,NN,,,37,16.5,40.4,42.5,5,Polished,50,75,PTD,Y,Y,Y,,15-04-2022,54,H,VS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,TQVG0,DEMAND,15-04-2022,ANGOLA,UNKNOWN,UNKNOWN,UNKNOWN,ANGOLA,UNKNOWN,07-06-2022,Titan Company Limited,Titan Company Limited,30
-41,GIA,RO,1,0.46,F,VS2,VG,EX,VG,NON,NN,NA,NA,NA,63.3,58,4.8,4.87,3.06,1.015,NN,M1,NN,NN,WT1,"Cloud, Crystal",-,37,16,40.2,42,5,Faceted,50,75,PTD,N,N,N,DD,24-04-2022,46,F,VS2,NN,N1,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMND,24-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-51,GIA,RO,1,0.46,H,SI2,VG,EX,EX,NON,NN,NA,NA,NA,61.4,59,4.91,4.93,3.02,1.004,NN,M1,NN,NN,WT2,Cloud,-,36,14.5,40.6,42.5,4,Faceted,55,80,PTD,N,N,N,DD,24-04-2022,46,H,SI2,NN,NN,NN,NN,NN,NN,SGR1,EX1,N,N,Y,N,GIA,NON-DEMND,24-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-43,GIA,RO,1,0.46,I,VS2,VG,EX,VG,FNT,NN,NA,NA,NA,64.1,56,4.83,4.85,3.1,1.004,NN,M1,NN,NN,WT1,"Cloud, Crystal",-,37,16.5,40.8,43,4.5,Faceted,50,75,PTD,N,N,N,DD,10-05-2022,30,I,VS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,10-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-41,GIA,RO,1,0.46,I,SI1,EX,EX,EX,FNT,NN,NA,NA,NA,61.7,55,4.98,5.02,3.08,1.008,NN,M1,NN,NN,WT2,Cloud,-,34,15,41,43,3.5,Faceted,50,80,PTD,N,N,N,DD,10-05-2022,30,I,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,10-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-32.47,FM,RO,1,0.46,E,VS2,EX,EX,EX,FNT,NN,NN,NN,NN,61.3,54.9,5.01,5.03,3.08,1.004,NN,NN,NN,NN,NN,NN,NN,34.2,15.4,40.8,43.1,2.8,Polished,49,80,PTD,Y,Y,N,,17-04-2022,58,E,VS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,DEGMFM,DEMAND,17-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60
-29,GIA,RO,1,0.46,J,VVS2,EX,EX,EX,FNT,NN,NA,NA,NA,59.3,61,5.01,5.04,2.98,1.006,NN,NN,NN,NN,WC1,"Cloud, Pinpoint",NA,33.5,13,40.8,43,3.5,Faceted,50,80,PTD,Y,Y,N,DD,15-04-2022,61,J,VVS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,N,GIA,NON-DEMND,15-04-2022,RUSSIAN FEDERATION,UNKNOWN,UNKNOWN,UNKNOWN,RUSSIAN FEDERATION,,15-06-2022,Kavan Exports,Kavan Exports,60
-46,GIA,RO,1,0.46,D,VVS2,EX,VG,VG,STG,NN,NA,NA,NA,63.1,57,4.88,4.92,3.09,1.008,NN,NN,NN,NN,WT1,"Cloud, Pinpoint, Surface Graining",-,36.5,16,41,43.5,3.5,Faceted,50,80,PTD,Y,Y,N,DD,24-04-2022,52,D,VVS2,NN,NN,NN,NN,NN,NN,SGR1,EX1,N,N,Y,N,GIA,NON-DEMND,24-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,15-06-2022,Nivoda LLP,Nivoda LLP,7
-32,GIA,RO,1,0.49,D,VS2,EX,EX,VG,FNT,NN,NA,NA,NA,60.1,61,5.1,5.12,3.07,1.004,NN,NN,NN,NN,NN,Feather,,34,13,40.8,43,4,Faceted,50,80,PTD,,,N,DD,26-03-2022,81,D,VS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,NON-DEMND,26-03-2022,,,,,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,15-06-2022,Kavan Exports,Kavan Exports,60
-23,GIA,RO,1,0.49,L,VVS2,EX,EX,EX,NON,NN,NA,NA,NA,62.5,58,5.02,5.07,3.16,1.01,NN,NN,NN,NN,WT1,"Pinpoint, Manufacturing Remnant",NA,35.5,15,41.2,43.5,4,Faceted,50,80,PTD,Y,Y,N,DD,10-04-2022,66,L,VVS2,NN,N1,NN,NN,NN,NN,NN,NN,,,,,GIA,NON-DEMND,10-04-2022,RUSSIAN FEDERATION,UNKNOWN,UNKNOWN,UNKNOWN,RUSSIAN FEDERATION,,15-06-2022,Kavan Exports,Kavan Exports,60
-45,GIA,PRN,1,0.49,G,VVS2,,VG,VG,NON,NN,NA,NN,NN,71.5,75,4.3,4.46,3.07,1.037,NN,NN,NN,NN,WC1,Feather,-,0,0,0,0,0,Polished,,,PTD,Y,Y,N,DD,23-04-2022,53,G,VVS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMND,23-04-2022,,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,15-06-2022,Kavan Exports,Kavan Exports,60
-38,GIA,OVAL,1,0.49,F,VVS2,,VG,VG,NON,NN,NA,NA,NA,65.9,58,4.35,5.98,2.86,1.375,NN,NN,NN,NN,WT1,"Pinpoint, Feather, Indented Natural, Natural",-,0,0,0,0,0,Faceted,,,PTD,Y,Y,N,DD,11-05-2022,35,F,VVS2,NN,N1,INP,NN,NN,NN,NN,EX1,N,N,N,N,GIA,NON-DEMAND,11-05-2022,ANGOLA,UNKNOWN,UNKNOWN,UNKNOWN,ANGOLA,UNKNOWN,15-06-2022,Kavan Exports,Kavan Exports,60
-38,GIA,PR,1,0.49,D,VS1,,VG,VG,NON,NN,NA,NN,NN,64.4,59,4.32,6.79,2.78,1.572,NN,NN,NN,NN,WC1,"Cloud, Needle, Pinpoint",-,0,0,0,0,0,Polished,,,PTD,Y,Y,N,DD,27-04-2022,49,D,VS1,NN,N1,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMND,27-04-2022,RUSSIAN FEDERATION,ALROSA,NURBA,ALROSA,RUSSIAN FEDERATION,NURBA,15-06-2022,Kavan Exports,Kavan Exports,60
-40,GIA,RO,1,0.5,J,SI1,EX,EX,EX,FNT,NN,NN,NN,NN,61.5,60,5.08,5.1,3.13,1.004,NN,NN,BT1+,NN,NN,"Twinning Wisp, Feather",,35.5,14,41,43.5,4,Polished,45,80,PTD,,,N,DD,15-01-2022,144,J,SI1,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,GIA,,15-01-2022,,,,,AGGREGATE,UNKNOWN,07-06-2022,Titan Company Limited,Titan Company Limited,30
-43,GIA,RO,1,0.5,E,VS2,EX,EX,EX,NON,NN,NN,NN,NN,61.4,61,5.06,5.09,3.12,1.006,B1,NN,NN,NN,NN,Cloud,,35.5,14,40.8,43,4,Polished,50,80,PTD,,,N,DD,15-01-2022,142,E,VS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,15-01-2022,,,,,,DTC-DBGAS,03-06-2022,Sun Rays,Sun Rays,30
-56,GIA,RO,1,0.5,I,SI1,VG,VG,VG,STG,NN,NN,NN,NN,64.1,57,4.91,5,3.18,1.018,NN,NN,BT2,NN,NN,"Twinning Wisp, Crystal",,37,16.5,40.4,42.5,5,Polished,50,75,PTD,,,N,DD,19-01-2022,141,I,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,GIA,,19-01-2022,,,,,RUSSIAN FEDERATION,UNKNOWN,08-06-2022,Chinastar Trade (Hong Kong) Limited,Chinastar Trade (Hong Kong) Limited,0
-59,GIA,RO,1,0.5,E,VS2,GD,VG,EX,NON,NN,NN,NN,NN,64.9,56,4.94,4.98,3.22,1.008,NN,NN,NN,NN,NN,"Feather, Cloud, Crystal, Indented Natural",,36.5,16,41.4,44,4.5,Polished,50,80,PTD,,,N,DD,22-01-2022,138,E,VS2,OP1,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,22-01-2022,,,,,AGGREGATE,UNKNOWN,08-06-2022,Chinastar Trade (Hong Kong) Limited,Chinastar Trade (Hong Kong) Limited,0
-57,GIA,RO,1,0.5,E,SI1,EX,EX,VG,NON,NN,NN,NN,NN,63.4,56,5.01,5.06,3.19,1.01,NN,M1,NN,NN,NN,"Cloud, Crystal, Feather",,36.5,16.5,41,43.5,3.5,Polished,50,80,PTD,,,N,DD,20-01-2022,142,E,SI1,NN,NN,NN,NN,NN,NN,NN,,,,Y,,GIA,,23-01-2022,,,,,AGGREGATE,UNKNOWN,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-42,GIA,RO,1,0.5,K,SI1,EX,EX,EX,FNT,NN,NN,NN,NN,63.1,55,5.02,5.05,3.18,1.006,B1,NN,NN,BC1+,NN,"Cloud, Crystal",,36.5,17,40.6,42.5,3.5,Polished,,,PTD,,,N,DD,29-01-2022,130,K,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,29-01-2022,,,,,CANADA,DIAVIK,07-06-2022,Titan Company Limited,Titan Company Limited,30
-52,GIA,RO,1,0.5,E,VS2,VG,VG,VG,NON,NN,NA,NA,NA,63.8,58,4.93,4.99,3.17,1.012,B1,NN,NN,BC1,NN,"Crystal, Cloud, Feather",,37,16,40.4,42.5,5.5,Faceted,50,75,PTD,,,N,DD,29-01-2022,128,E,VS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,DEMAND,29-01-2022,,,,,RUSSIAN FEDERATION,ALROSA,03-06-2022,Sun Rays,Sun Rays,30
-47,GIA,RO,1,0.5,G,SI2,EX,EX,EX,FNT,NN,NN,NN,NN,63,56,5.02,5.06,3.17,1.008,B1,NN,NN,BC2,NN,Crystal,,35,15.5,41,43.5,4,Polished,50,75,PTD,,,N,DD,02-02-2022,132,G,SI2,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,GIA,,02-02-2022,,,,,RUSSIAN FEDERATION,NURBA,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-59,GIA,RO,1,0.5,I,SI1,VG,EX,VG,NON,NN,SI1,NN,NN,64.6,58,4.95,5,3.21,1.01,NN,M1,BT1,NN,NN,Cloud,,36,15.5,41.4,44,5,Polished,50,75,PTD,,,N,DD,02-02-2022,127,I,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,NON-DEMAND,02-02-2022,,,,,RUSSIAN FEDERATION,ALROSA,08-06-2022,Sheel Gems,Sheel Gems,75
-47,GIA,RO,1,0.5,H,SI1,VG,EX,VG,FNT,NN,NA,NA,NA,62.9,58,4.96,5.01,3.14,1.01,NN,NN,BT1,NN,NN,"Twinning Wisp, Feather",,37.5,16,40,42,5,Faceted,50,80,PTD,,,N,DD,23-02-2022,103,H,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,DEMAND,23-02-2022,,,,,,AGGREGATE,03-06-2022,Sun Rays,Sun Rays,30
