Status 3, Ref,STOCK_ID,ONLINE,OMS,STATUS,BOX,CERT_NO,CERT,SHAPE,PCS,WEIGHT,COLOR,CLARITY,RAP,RAP_VALUE,C_DISC,C_PRICE,C_VALUE,DISC,PRICE,VALUE,CUT,POL,SY,FLUO,FLUO_COLOR,FANCY_COLOR,FANCY_INTENSITY,FANCY_OVERTONE,TD,TABL,MIN_DIAM,MAX_DIAM,HEIGHT,RATIO,COL_SHADE,MILKY,TABLE_BLACK,SIDE_BLACK,WHT_INC,KEY_TO_SYMBOL,CERT_COMMENTS,CR_ANGLE,CR_HEIGHT,PV_ANGLE,PV_DEPTH,GIRDLE_PERCENTAGE,GIRDLE_FROM,GIRDLE_TO,GIRDLE_CONDITION,STAR_LENGTH,LOWER_HALF,CULET,INSCRIPTION,EYE_CLEAN,TABLE_CLEAN,HA,CERT_TYPE,CERT_DATE,REF_DAYS,INTERNAL_COLOR,INTERNAL_CLARITY,OPEN,NATURAL,INTENDED_NATURAL,CAVITY,CHIP,EXTRA_FACET,GRAINING,CUT_COMMENTS,AM,PCR,LT,FMTS,C1T,REMARKS,OMS_REMARK,SALES_REMARK,DEMAND_STATUS,ASSORT_DATE,FACTORY_LOT_NO,MUM_SUBLOT_NO,KP_CERT_NO,AUDITABILITY_LEVEL,COUNTRY_OF_ORIGIN_MINE_ORIGIN,MINING_CO_NAME,MINING_CO_DESCRIPTION,SOURCE_CO,SOURCE_COUNTRY,SOURCE_MINE,EXTRA1,EXTRA2,EXTRA3,EXTRA4,EXTRA5,BILL_NO,BILL_DATE,CONTROL_NO, Inv_Date, Inv_Party, Inv_By , Inv_Term,Inv_Dis,Inv_Pr,Inv_Val, Cbd, Cbr, Cbv, Tab_Inc,Status2,SIZE GR,PU GR,CO GR,CUT2,PO 2 ,SY 2,CUT FL,tentative rap,PRL Size,PRL Make,Code1,Code2,PRL DISC,Diff%,Days range,SZ 2,Cod Value,Cod pr,COD RAP,CO GR 2,MONTH,CL FOR ROUGH,mv,mv con,Doss 1ct,FANCY_OVERTONE,TD,TABL,MIN_DIAM,MAX_DIAM,HEIGHT,RATIO,COL_SHADE,MILKY,TABLE_BLACK,SIDE_BLACK,WHT_INC,KEY_TO_SYMBOL,CERT_COMMENTS,CR_ANGLE,CR_HEIGHT,PV_ANGLE,PV_DEPTH,GIRDLE_PERCENTAGE,GIRDLE_FROM,GIRDLE_TO,GIRDLE_CONDITION,STAR_LENGTH,LOWER_HALF,CULET,INSCRIPTION,EYE_CLEAN,TABLE_CLEAN,HA,CERT_TYPE,CERT_DATE,REF_DAYS,INTERNAL_COLOR,INTERNAL_CLARITY,OPEN,NATURAL,INTENDED_NATURAL,CAVITY,CHIP,EXTRA_FACET,GRAINING,CUT_COMMENTS,AM,PCR,LT,FMTS,C1T,REMARKS,OMS_REMARK,SALES_REMARK,DEMAND_STATUS,ASSORT_DATE,FACTORY_LOT_NO,MUM_SUBLOT_NO,KP_CERT_NO,AUDITABILITY_LEVEL,COUNTRY_OF_ORIGIN_MINE_ORIGIN,MINING_CO_NAME,MINING_CO_DESCRIPTION,SOURCE_CO,SOURCE_COUNTRY,SOURCE_MINE,EXTRA1,EXTRA2,EXTRA3,EXTRA4,EXTRA5,BILL_NO,BILL_DATE,CONTROL_NO, Inv_Date, Inv_Party, Inv_By , Inv_Term,Inv_Dis,Inv_Pr,Inv_Val, Cbd, Cbr, Cbv, Tab_Inc,Status2,SIZE GR,PU GR,CO GR,CUT2,PO 2 ,SY 2,CUT FL,tentative rap,PRL Size,PRL Make,Code1,Code2,PRL DISC,Diff%,Days range,SZ 2,Cod Value,Cod pr,COD RAP,CO GR 2,MONTH,CL FOR ROUGH,mv,mv con,Doss 1ct
Demand Sale,9,PRI110457,,,A,Z_SOLD_2022,2427007263,GIA,RO,1,0.75,H,VS2,4700,3525,-22.54,3640.52,2730.39,,,,EX,EX,EX,NON,,,,,62.6,57,5.78,5.82,3.63,1.007,,,,,,"Crystal, Cloud, Feather",,33,14,41.6,44.5,4.5,MED,STK,Faceted,45,80,PTD,GIA 2427007263,,,,DD,44576,9,,,,,,,,,,,,,,,,MG,,,,44718,,,,,,,,,,,,,,,,,,,44727,Uni-Design Jewellery India Pvt. Ltd,Uni-Design Jewellery India Pvt. Ltd,30,2794.78,3726.373333,-20.71546099,2767.48,3689.973333,-21.48992908,,Demand Sale,0.75-0.79,VS1-VS2,G-I,X,X,X,XXXNON,,0.75-0.79,,0.75-0.79ROVS2,NONH,CHK,#VALUE!,<30,0.70-0.89,2730.39,3689.973333,-22.54,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NA,64,60,5.1,7.01,3.26,1.375,NN,NN,NN,NN,WC1,"Feather, Needle",-,0,0,0,0,0,MED,THK,Faceted,,,PTD,GIA 2436185615,Y,Y,Y,DD,44706,25,F,VS1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,VG0,,,NON-DEMAND,44706,KM85FMDBCOOTQ22,B22M285DK,BW022848,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,1.01E+11,44700,1.01E+11,44730,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30,2415,3220,-30,2391.41,3188.546667,-30.68376812,,3689.973333,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<30,<0.29,<30,3188.546667,CHK,#N/A,JUNE'22,#N/A, ,3689.973333,Doss
Sale,25,PDO1107824,,,A,Z_SOLD_2022,2436185615,GIA,OVAL,1,0.75,F,VS1,4600,3450,-31,3174,2380.5,-21,3634,2725.5,,EX,VG,NON,NN,NA,NA,NA,64,60,5.1,7.01,3.26,1.375,NN,NN,NN,NN,WC1,"Feather, Needle",-,0,0,0,0,0,MED,THK,Faceted,,,PTD,GIA 2436185615,Y,Y,Y,DD,44706,25,F,VS1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,VG0,,,NON-DEMAND,44706,KM85FMDBCOOTQ22,B22M285DK,BW022848,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,1.01E+11,44700,1.01E+11,44730,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30,2415,3220,-30,2391.41,3188.546667,-30.68376812,,Sale,0.75-0.79,VS1-VS2,D-F, ,X,VG, XVGNON,,0.75-0.79,,0.75-0.79OVALVS1,NONF,CHK,#VALUE!,<30,0.70-0.89,2380.5,3188.546667,-31,#N/A,JUNE'22,#N/A,new stock,Sale,Doss,NN,74,72,4.9,4.93,3.62,1.006,NN,NN,NN,NN,WC1,Feather,NA,0,0,0,0,0,STK,THK,Polished,,,PTD,GIA 6422934001,Y,Y,N,DD,44666,65,F,VS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,VG0,,,NON-DEMND,44666,KM328FMMOCMTQ21,H211039ZHIGHDK,AE 124812,DECLARATIVE LEVEL,CANADA,RIO-TINTO,DIAVIK,RIO-TINTO,CANADA,DIAVIK,,,,,,1.10E+11,44658,1.01E+11,44730,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30,2185.26,2838,-34,2163.92,2810.285714,-34.64451827,,3188.546667,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<90,<0.29,<30,2810.285714,CHK,#N/A,JUNE'22,#N/A, ,3188.546667,Doss
Sale,65,PDO1070197,Y,,A,Z_SOLD_2022,6422934001,GIA,PRN,1,0.77,F,VS2,4300,3311,-40,2580,1986.6,-30,3010,2317.7,,EX,VG,NON,NN,NA,NN,NN,74,72,4.9,4.93,3.62,1.006,NN,NN,NN,NN,WC1,Feather,NA,0,0,0,0,0,STK,THK,Polished,,,PTD,GIA 6422934001,Y,Y,N,DD,44666,65,F,VS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,VG0,,,NON-DEMND,44666,KM328FMMOCMTQ21,H211039ZHIGHDK,AE 124812,DECLARATIVE LEVEL,CANADA,RIO-TINTO,DIAVIK,RIO-TINTO,CANADA,DIAVIK,,,,,,1.10E+11,44658,1.01E+11,44730,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30,2185.26,2838,-34,2163.92,2810.285714,-34.64451827,,Sale,0.75-0.79,VS1-VS2,D-F, ,X,VG, XVGNON,,0.75-0.79,,0.75-0.79PRNVS2,NONF,CHK,#VALUE!,<90,0.70-0.89,1986.6,2810.285714,-40,#N/A,JUNE'22,#N/A,old stock,Sale,Doss,,69.2,69,5.01,5.07,3.46,1.012,,,,,,Crystal,,,,,,,THK,THK,,,,NON,GIA 6425583298,,,,DD,44630,4,,,,,,,,,,,,,,,,SUP,,,,44722,,,,,,,,,,,,,,,,,,,44725,Superior Diamonds Pty. Ltd.,Superior Diamonds Pty. Ltd.,ZZZZ,2303.23,2915.481013,-36.61997799,2303.23,2915.481013,-36.61997799,,2810.285714,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<30,<0.29,<90,2915.481013,CHK,#N/A,JUNE'22,#N/A, ,2810.285714,Doss
Sale,133,PDO1001081,Y,,A,Z_SOLD_2022,7413989894,GIA,RO,1,0.8,F,SI1,4400,3520,-43,2508,2006.4,-33,2948,2358.4,EX,EX,EX,NON,NN,NA,NA,NA,62.7,57,5.91,5.95,3.72,1.007,NN,M1,NN,NN,NN,"Cloud, Crystal",,35,15,41.4,44,3.5,MED,STK,Faceted,50,80,PTD,GIA 7413989894,,,N,DD,44588,133,F,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,GIA,,,NON-DEMND,44588,KM263FMDBCOOTQ21,,,,,,,,,AGGREGATE,,,,,,1.01E+11,44582,1.01E+11,44720,Sheel Gems,Sheel Gems,75,2034.56,2543.2,-42.2,1985.6,2482,-43.59090909,,Sale,0.80-0.89,SI1-SI2,D-F,X,X,X,XXXNON,,0.80-0.89,,0.80-0.89ROSI1,NONF,CHK,#VALUE!,<150,0.70-0.89,2006.4,2482,-43,#N/A,JUNE'22,#N/A,old stock,Sale,Doss,NA,63,57,5.89,5.93,3.72,1.007,NN,M1,NN,BC1,NN,"Cloud, Feather, Twinning Wisp",,36.5,16,41,43.5,3.5,MED,STK,Faceted,50,75,PTD,GIA 6415982239,,,N,DD,44583,138,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,GIA,,,NON-DEMND,44583,KM262FMDBCOOTQ21,,,,,,,,,AGGREGATE,,,,,,1.01E+11,44580,1.01E+11,44720,Sheel Gems,Sheel Gems,75,2008.27,2510.3375,-40.23005952,1959.94,2449.925,-41.66845238,,2482,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<150,<0.29,<150,2449.925,CHK,#N/A,JUNE'22,#N/A, ,2482,Doss
Sale,138,PDO1001475,Y,,A,Z_SOLD_2022,6415982239,GIA,RO,1,0.8,G,SI1,4200,3360,-41,2478,1982.4,-31,2898,2318.4,EX,EX,EX,NON,NN,NA,NA,NA,63,57,5.89,5.93,3.72,1.007,NN,M1,NN,BC1,NN,"Cloud, Feather, Twinning Wisp",,36.5,16,41,43.5,3.5,MED,STK,Faceted,50,75,PTD,GIA 6415982239,,,N,DD,44583,138,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,GIA,,,NON-DEMND,44583,KM262FMDBCOOTQ21,,,,,,,,,AGGREGATE,,,,,,1.01E+11,44580,1.01E+11,44720,Sheel Gems,Sheel Gems,75,2008.27,2510.3375,-40.23005952,1959.94,2449.925,-41.66845238,,Sale,0.80-0.89,SI1-SI2,G-I,X,X,X,XXXNON,,0.80-0.89,,0.80-0.89ROSI1,NONG,CHK,#VALUE!,<150,0.70-0.89,1982.4,2449.925,-41,#N/A,JUNE'22,#N/A,old stock,Sale,Doss,NN,64.3,57,5.79,5.84,3.74,1.009,NN,NN,NN,NN,NN,"Cloud, Indented Natural, Feather, Pinpoint",,36,15.5,41.2,43.5,5,STK,THK,Polished,50,75,PTD,GIA 6425645228,,,N,DD,44636,82,I,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,GIA,,,,44636,KM26FMDBCOOTQ22,,,,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,1.01E+11,44631,1.01E+11,44715,Sun Rays,Sun Rays,30,2513.11,3141.3875,-28.60482955,2488.57,3110.7125,-29.30198864,,2449.925,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<90,<0.29,<150,3110.7125,CHK,#N/A,JUNE'22,#N/A, ,2449.925,Doss
Sale,82,PDO1065677,Y,,A,Z_SOLD_2022,6425645228,GIA,RO,1,0.8,I,VVS2,4400,3520,-31,3036,2428.8,-20,3520,2816,VG,EX,VG,NON,NN,NN,NN,NN,64.3,57,5.79,5.84,3.74,1.009,NN,NN,NN,NN,NN,"Cloud, Indented Natural, Feather, Pinpoint",,36,15.5,41.2,43.5,5,STK,THK,Polished,50,75,PTD,GIA 6425645228,,,N,DD,44636,82,I,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,GIA,,,,44636,KM26FMDBCOOTQ22,,,,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,1.01E+11,44631,1.01E+11,44715,Sun Rays,Sun Rays,30,2513.11,3141.3875,-28.60482955,2488.57,3110.7125,-29.30198864,,Sale,0.80-0.89,IF-VVS2,G-I,VG,X,VG,VGXVGNON,,0.80-0.89,,0.80-0.89ROVVS2,NONI,CHK,#VALUE!,<90,0.70-0.89,2428.8,3110.7125,-31,#N/A,JUNE'22,#N/A,old stock,Sale,Doss,NN,62.6,57.7,5.86,5.9,,1.007,NN,NN,NN,NN,NN,"Cloud, Feather, Needle",,36.1,15.5,40.8,43,4.1,,,Polished,,,PTD,,,,,,44527,199,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,,,,,,MG-FM,,,,44527,PRI,,,,,,,,,,63382361,,,,,,,30002314756,44725,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60,3417.6,4272,-14.56,3351.49,4189.3625,-16.21275,,3110.7125,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<200,<0.29,<90,4189.3625,CHK,#N/A,JUNE'22,#N/A, ,3110.7125,Doss
Demand Sale,199,PRI93376,,,A,Z_SOLD_2022,,FM,RO,1,0.8,H,VS1,5000,4000,-22.45,3877.5,3102,,,,EX,EX,EX,NON,NN,NN,NN,NN,62.6,57.7,5.86,5.9,,1.007,NN,NN,NN,NN,NN,"Cloud, Feather, Needle",,36.1,15.5,40.8,43,4.1,,,Polished,,,PTD,,,,,,44527,199,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,,,,,,MG-FM,,,,44527,PRI,,,,,,,,,,63382361,,,,,,,30002314756,44725,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,60,3417.6,4272,-14.56,3351.49,4189.3625,-16.21275,,Demand Sale,0.80-0.89,VS1-VS2,G-I,X,X,X,XXXNON,,0.80-0.89,,0.80-0.89ROVS1,NONH,CHK,#VALUE!,<200,0.70-0.89,3102,4189.3625,-22.45,#N/A,JUNE'22,#N/A,old stock,Demand Sale,Doss,NA,75.6,71,4.89,4.92,3.7,1.006,NN,NN,NN,NN,WC1,Feather,-,0,0,0,0,0,THK,VTK,,,,PTD,GIA 2438152746,Y,Y,N,DD,44705,22,J,VVS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,VG0,,,NON-DEMAND,44705,KM16FMDBCOOTQ22,A221/87DK,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,1.01E+11,44694,1.01E+11,44727,Kavan Exports,Kavan Exports,60,1497.65,1872.0625,-33.140625,1468.68,1835.85,-34.43392857,,4189.3625,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<30,<0.29,<200,1835.85,CHK,#N/A,JUNE'22,#N/A, ,4189.3625,Doss
Sale,22,PDO1105135,Y,,A,Z_SOLD_2022,2438152746,GIA,PRINCESS,1,0.8,J,VVS2,2800,2240,-36,1792,1433.6,-25,2100,1680,,EX,VG,NON,NN,NA,NA,NA,75.6,71,4.89,4.92,3.7,1.006,NN,NN,NN,NN,WC1,Feather,-,0,0,0,0,0,THK,VTK,,,,PTD,GIA 2438152746,Y,Y,N,DD,44705,22,J,VVS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,VG0,,,NON-DEMAND,44705,KM16FMDBCOOTQ22,A221/87DK,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,1.01E+11,44694,1.01E+11,44727,Kavan Exports,Kavan Exports,60,1497.65,1872.0625,-33.140625,1468.68,1835.85,-34.43392857,,Sale,0.80-0.89,IF-VVS2,J-M, ,X,VG, XVGNON,,0.80-0.89,,0.80-0.89PRINCESSVVS2,NONJ,CHK,#VALUE!,<30,0.70-0.89,1433.6,1835.85,-36,#N/A,JUNE'22,#N/A,new stock,Sale,Doss,NA,60.8,55,4.92,9.59,2.99,1.949,NN,NN,NN,NN,WT1,Feather,-,0,0,0,0,0,THN,THK,Faceted,,,PTD,GIA 2434279771,Y,Y,N,DD,44692,35,K,VS1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,GIA,,,NON-DEMAND,44692,KM367FMTQ21,H211258NRDEK,AE 125755,DECLARATIVE LEVEL,RUSSIAN FEDERATION,ALROSA,NURBA,ALROSA,RUSSIAN FEDERATION,NURBA,,,,,,1.01E+11,44687,1.01E+11,44727,Kavan Exports,Kavan Exports,60,1141.6,1427,-35.13636364,1119.52,1399.4,-36.39090909,,1835.85,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<60,<0.29,<30,1399.4,CHK,#N/A,JUNE'22,#N/A, ,1835.85,Doss
Sale,35,PDO1109044,Y,,A,Z_SOLD_2022,2434279771,GIA,MARQUISE,1,0.8,K,VS1,2200,1760,-38,1364,1091.2,-27,1606,1284.8,,EX,VG,FNT,NN,NA,NA,NA,60.8,55,4.92,9.59,2.99,1.949,NN,NN,NN,NN,WT1,Feather,-,0,0,0,0,0,THN,THK,Faceted,,,PTD,GIA 2434279771,Y,Y,N,DD,44692,35,K,VS1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,Y,N,GIA,,,NON-DEMAND,44692,KM367FMTQ21,H211258NRDEK,AE 125755,DECLARATIVE LEVEL,RUSSIAN FEDERATION,ALROSA,NURBA,ALROSA,RUSSIAN FEDERATION,NURBA,,,,,,1.01E+11,44687,1.01E+11,44727,Kavan Exports,Kavan Exports,60,1141.6,1427,-35.13636364,1119.52,1399.4,-36.39090909,,Sale,0.80-0.89,VS1-VS2,J-M, ,X,VG, XVGFNT,,0.80-0.89,,0.80-0.89MARQUISEVS1,FNTK,CHK,#VALUE!,<60,0.70-0.89,1091.2,1399.4,-38,#N/A,JUNE'22,#N/A,new stock,Sale,Doss,NA,62.9,56,5.86,5.94,3.7,1.014,NN,NN,NN,NN,NN,,,36.5,16.5,40.6,43,3.5,MED,STK,FACETED,50,75,0.19,NN,Y,Y,Y,DD,44710,20,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,TQEX0-BW023064,,,DEMAND,44710,KM154FMDBCOOTQ22,C22F389CK,BW023064,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,,,,44729,Titan Company Limited,Titan Company Limited,30,3307.19,4133.9875,-17.32025,3274.89,4093.6125,-18.12775,,1399.4,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<30,<0.29,<60,4093.6125,CHK,#N/A,JUNE'22,#N/A, ,1399.4,Doss
Demand Sale,20,PDO1150792,,,A,Z_SOLD_2022,,FACT,RO,1,0.8,H,VS1,5000,4000,-25,3750,3000,,,,EX,VG,EX,NON,NN,NA,NA,NA,62.9,56,5.86,5.94,3.7,1.014,NN,NN,NN,NN,NN,,,36.5,16.5,40.6,43,3.5,MED,STK,FACETED,50,75,0.19,NN,Y,Y,Y,DD,44710,20,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,TQEX0-BW023064,,,DEMAND,44710,KM154FMDBCOOTQ22,C22F389CK,BW023064,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,,,,44729,Titan Company Limited,Titan Company Limited,30,3307.19,4133.9875,-17.32025,3274.89,4093.6125,-18.12775,,Demand Sale,0.80-0.89,VS1-VS2,G-I,X,VG,X,XVGXNON,,0.80-0.89,,0.80-0.89ROVS1,NONH,CHK,#VALUE!,<30,0.70-0.89,3000,4093.6125,-25,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NN,64.3,55,5.77,5.83,,1.01,NN,NN,NN,NN,NN,,,37,17,40.4,42.5,5,,,Polished,,,PTD,,,,,,44647,83,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,,,,Y,,TQVG0,,,,44647,KM16FMDBCOOTQ22,,,,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,,,,44729,Titan Company Limited,Titan Company Limited,30,3307.19,4133.9875,-17.32025,3274.89,4093.6125,-18.12775,,4093.6125,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17X,#N/A,CHK,#VALUE!,<90,<0.29,<30,4093.6125,CHK,#N/A,JUNE'22,#N/A, ,4093.6125,Doss
Demand Sale,83,PDO1070708,,,A,Z_SOLD_2022,BW022641,FACT,RO,1,0.8,H,VS1,5000,4000,-25,3750,3000,,,,VG,VG,VG,NON,NN,NN,NN,NN,64.3,55,5.77,5.83,,1.01,NN,NN,NN,NN,NN,,,37,17,40.4,42.5,5,,,Polished,,,PTD,,,,,,44647,83,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,,,,Y,,TQVG0,,,,44647,KM16FMDBCOOTQ22,,,,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,,,,,,,,,44729,Titan Company Limited,Titan Company Limited,30,3307.19,4133.9875,-17.32025,3274.89,4093.6125,-18.12775,,Demand Sale,0.80-0.89,VS1-VS2,G-I,VG,VG,VG,VGVGVGNON,,0.80-0.89,,0.80-0.89ROVS1,NONH,CHK,#VALUE!,<90,0.70-0.89,3000,4093.6125,-25,#N/A,JUNE'22,#N/A,old stock,Demand Sale,Doss,NN,64,58,5.76,5.82,3.7,1.01,NN,NN,NN,NN,NN,,,36,15,41.2,43.5,5,THK,THK,Polished,45,75,,NN,Y,Y,Y,DD,44680,50,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,TQVG0,,,DEMAND,44680,KM23FMDBCOOTQ22,A221/11DK,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,,,,44729,Titan Company Limited,Titan Company Limited,30,3307.19,4133.9875,-17.32025,3274.89,4093.6125,-18.12775,,4093.6125,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<60,<0.29,<90,4093.6125,CHK,#N/A,JUNE'22,#N/A, ,4093.6125,Doss
Demand Sale,50,PDO1121118,,,A,Z_SOLD_2022,,FACT,RO,1,0.8,H,VS1,5000,4000,-25,3750,3000,,,,VG,VG,VG,NON,NN,NA,NN,NN,64,58,5.76,5.82,3.7,1.01,NN,NN,NN,NN,NN,,,36,15,41.2,43.5,5,THK,THK,Polished,45,75,,NN,Y,Y,Y,DD,44680,50,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,TQVG0,,,DEMAND,44680,KM23FMDBCOOTQ22,A221/11DK,BW022641,DOC & SYSTEM FLOW LEVEL,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,,,,,,,,,44729,Titan Company Limited,Titan Company Limited,30,3307.19,4133.9875,-17.32025,3274.89,4093.6125,-18.12775,,Demand Sale,0.80-0.89,VS1-VS2,G-I,VG,VG,VG,VGVGVGNON,,0.80-0.89,,0.80-0.89ROVS1,NONH,CHK,#VALUE!,<60,0.70-0.89,3000,4093.6125,-25,#N/A,JUNE'22,#N/A,new stock,Demand Sale,Doss,NA,64.2,56,5.79,5.83,3.72,1.007,NN,NN,NN,NN,NN,,,37,16.5,40.4,42.5,5,STK,THK,FACETED,50,80,0.34,NN,Y,Y,Y,DD,44696,34,G,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,Y,N,TQVG0-AE 130105,,,DEMAND,44696,KM141FMTQ22,B22393MBDK,AE 130105,DECLARATIVE LEVEL,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,,,,,,,,,44729,Titan Company Limited,Titan Company Limited,30,3307.19,4133.9875,-22.00023585,3274.89,4093.6125,-22.7620283,,4093.6125,<0.17,#N/A,#N/A,FALSE,#N/A,FALSE,#N/A,,<0.17,,<0.17VG,#N/A,CHK,#VALUE!,<60,<0.29,<60,4093.6125,CHK,#N/A,JUNE'22,#N/A, ,4093.6125,Doss
