Price per Carat,Size,Colour,Clarity
5508,1,1,6
3825,1,1,7
11658,1,2,0
11328.5,1,2,1
9798,1,2,2
8840,1,2,3
7888,1,2,4
6432,1,2,5
5159,1,2,6
3675,1,2,7
9438,1,3,0
9044,1,3,1
7995,1,3,2
7820,1,3,3
7140,1,3,4
6279,1,3,5
5106,1,3,6
3525,1,3,7
7788,1,4,0
7659,1,4,1
7350,1,4,2
7000,1,4,3
6650,1,4,4
5780,1,4,5
4757,1,4,6
3375,1,4,7
6499,1,5,0
6348,1,5,1
5984,1,5,2
5880,1,5,3
5560,1,5,4
5282,1,5,5
4653,1,5,6
3116,1,5,7
5480,1,6,0
5244,1,6,1
5037,1,6,2
4761,1,6,3
4550,1,6,4
4278,1,6,5
4002,1,6,6
2772,1,6,7
4624,1,7,0
4352,1,7,1
4140,1,7,2
3892,1,7,3
3763,1,7,4
3500,1,7,5
3243,1,7,6
2508,1,7,7
4071,1,8,0
3795,1,8,1
3544.5,1,8,2
3266.5,1,8,3
3124,1,8,4
2856,1,8,5
2730,1,8,6
2250,1,8,7
3366,1,9,0
3125.5,1,9,1
2924,1,9,2
2760,1,9,3
2622,1,9,4
2376,1,9,5
2210,1,9,6
2002,1,9,7
15209,1,0,0
14200,1,0,1
12312,1,0,2
10792,1,0,3
9504,1,0,4
7350,1,0,5
6090,1,0,6
3975,1,0,7
13600,1,1,0
12993,1,1,1
11304,1,1,2
10010,1,1,3
8856,1,1,4
7070,1,1,5
5670,1,1,6
3825,1,1,7
12180,1,2,0
11573,1,2,1
10224,1,2,2
9360,1,2,3
8584,1,2,4
6720,1,2,5
5390,1,2,6
3675,1,2,7
9724,1,3,0
9520,1,3,1
8733,1,3,2
8165,1,3,3
7560,1,3,4
6370,1,3,5
5180,1,3,6
3525,1,3,7
8024,1,4,0
7770,1,4,1
7455,1,4,2
7200,1,4,3
7030,1,4,4
6205,1,4,5
5112,1,4,6
3465,1,4,7
6596,1,5,0
6440,1,5,1
6248,1,5,2
6048,1,5,3
6000,1,5,4
5472,1,5,5
4752,1,5,6
3116,1,5,7
5600,1,6,0
5396,1,6,1
5256,1,6,2
4968,1,6,3
4745,1,6,4
4526,1,6,5
4234,1,6,6
2772,1,6,7
4624,1,7,0
4480,1,7,1
4260,1,7,2
3976,1,7,3
3922,1,7,4
3750,1,7,5
3525,1,7,6
2574,1,7,7
4130,1,8,0
3850,1,8,1
3621,1,8,2
3337,1,8,3
3300,1,8,4
2940,1,8,5
2730,1,8,6
2340,1,8,7
3468,1,9,0
3290,1,9,1
3010,1,9,2
2800,1,9,3
2698,1,9,4
2448,1,9,5
2312,1,9,6
2028,1,9,7
16146,1,0,0
14555,1,0,1
12672,1,0,2
11147,1,0,3
9928,1,0,4
7668,1,0,5
6480,1,0,6
4125,1,0,7
14214,1,1,0
13536,1,1,1
11826,1,1,2
10584,1,1,3
9144,1,1,4
7384,1,1,5
5964,1,1,6
4081,1,1,7
12709,1,2,0
12191,1,2,1
10658,1,2,2
9916,1,2,3
8880,1,2,4
7029,1,2,5
5680,1,2,6
3927,1,2,7
10143,1,3,0
10080,1,3,1
9144,1,3,2
8687,1,3,3
8100,1,3,4
6768,1,3,5
5472,1,3,6
3744,1,3,7
8540,1,4,0
8208,1,4,1
7884,1,4,2
7622,1,4,3
7252,1,4,4
6351,1,4,5
5256,1,4,6
3680,1,4,7
7100,1,5,0
6840,1,5,1
6643,1,5,2
6351,1,5,3
6068,1,5,4
5538,1,5,5
4896,1,5,6
3318,1,5,7
5822,1,6,0
5616,1,6,1
5550,1,6,2
5183,1,6,3
4891,1,6,4
4672,1,6,5
4440,1,6,6
2849,1,6,7
4900,1,7,0
4752,1,7,1
4588,1,7,2
4292,1,7,3
4070,1,7,4
3900,1,7,5
3675,1,7,6
2574,1,7,7
4270,1,8,0
3990,1,8,1
3692,1,8,2
3504,1,8,3
3285,1,8,4
3139,1,8,5
2920,1,8,6
2340,1,8,7
3710,1,9,0
3456,1,9,1
3124,1,9,2
2993,1,9,3
2847,1,9,4
2627,1,9,5
2380,1,9,6
2028,1,9,7
16491,1,0,0
14555,1,0,1
12888,1,0,2
11502,1,0,3
10220,1,0,4
7881,1,0,5
6696,1,0,6
4275,1,0,7
14559,1,1,0
13896,1,1,1
12191,1,1,2
10944,1,1,3
9432,1,1,4
7597,1,1,5
6177,1,1,6
4235,1,1,7
13248,1,2,0
12483,1,2,1
10950,1,2,2
10212,1,2,3
9176,1,2,4
7344,1,2,5
5760,1,2,6
4081,1,2,7
10488,1,3,0
10368,1,3,1
9432,1,3,2
8979,1,3,3
8325,1,3,4
6984,1,3,5
5472,1,3,6
3900,1,3,7
8820,1,4,0
8496,1,4,1
8176,1,4,2
7844,1,4,3
7474,1,4,4
6570,1,4,5
5256,1,4,6
3760,1,4,7
7313,1,5,0
7056,1,5,1
6862,1,5,2
6570,1,5,3
6290,1,5,4
5680,1,5,5
4896,1,5,6
3397,1,5,7
6120,1,6,0
5913,1,6,1
5698,1,6,2
5402,1,6,3
5106,1,6,4
4884,1,6,5
4440,1,6,6
2926,1,6,7
5040,1,7,0
4964,1,7,1
4736,1,7,2
4440,1,7,3
4218,1,7,4
4050,1,7,5
3750,1,7,6
2730,1,7,7
4410,1,8,0
4130,1,8,1
3888,1,8,2
3650,1,8,3
3431,1,8,4
3212,1,8,5
2993,1,8,6
2418,1,8,7
3850,1,9,0
3600,1,9,1
3285,1,9,2
3066,1,9,3
2920,1,9,4
2698,1,9,5
2450,1,9,6
2106,1,9,7
16491,1,0,0
14555,1,0,1
12709,1,0,2
11502,1,0,3
10220,1,0,4
7881,1,0,5
6696,1,0,6
4560,1,0,7
14137,1,1,0
13896,1,1,1
12191,1,1,2
10944,1,1,3
9432,1,1,4
7597,1,1,5
6177,1,1,6
4400,1,1,7
13248,1,2,0
12483,1,2,1
11100,1,2,2
10212,1,2,3
9176,1,2,4
7548,1,2,5
5920,1,2,6
4240,1,2,7
10488,1,3,0
10368,1,3,1
9432,1,3,2
8856,1,3,3
8325,1,3,4
6887,1,3,5
5472,1,3,6
4000,1,3,7
8820,1,4,0
8496,1,4,1
8064,1,4,2
7632,1,4,3
7272,1,4,4
6570,1,4,5
5329,1,4,6
3760,1,4,7
7313,1,5,0
7154,1,5,1
6862,1,5,2
6570,1,5,3
6290,1,5,4
5680,1,5,5
4896,1,5,6
3397,1,5,7
6290,1,6,0
5994,1,6,1
5775,1,6,2
5475,1,6,3
5175,1,6,4
4950,1,6,5
4440,1,6,6
2926,1,6,7
5256,1,7,0
4964,1,7,1
4736,1,7,2
4440,1,7,3
4332,1,7,4
4158,1,7,5
3650,1,7,6
2730,1,7,7
4410,1,8,0
4130,1,8,1
3834,1,8,2
3650,1,8,3
3431,1,8,4
3212,1,8,5
2993,1,8,6
2418,1,8,7
3905,1,9,0
3600,1,9,1
3285,1,9,2
3108,1,9,3
2920,1,9,4
2736,1,9,5
2485,1,9,6
2106,1,9,7
16491,1,0,0
14555,1,0,1
12530,1,0,2
11502,1,0,3
10080,1,0,4
7881,1,0,5
6696,1,0,6
4720,1,0,7
14137,1,1,0
13896,1,1,1
12191,1,1,2
10944,1,1,3
9432,1,1,4
7597,1,1,5
6177,1,1,6
4560,1,1,7
13248,1,2,0
12312,1,2,1
10950,1,2,2
10212,1,2,3
9176,1,2,4
7548,1,2,5
5920,1,2,6
4400,1,2,7
10640,1,3,0
10368,1,3,1
9432,1,3,2
8856,1,3,3
8103,1,3,4
6887,1,3,5
5624,1,3,6
4160,1,3,7
8820,1,4,0
8496,1,4,1
8064,1,4,2
7632,1,4,3
7272,1,4,4
6570,1,4,5
5329,1,4,6
3920,1,4,7
7313,1,5,0
7154,1,5,1
6862,1,5,2
6570,1,5,3
6290,1,5,4
5840,1,5,5
5032,1,5,6
3555,1,5,7
6290,1,6,0
5994,1,6,1
5775,1,6,2
5475,1,6,3
5106,1,6,4
4884,1,6,5
4380,1,6,6
3160,1,6,7
5184,1,7,0
4964,1,7,1
4736,1,7,2
4500,1,7,3
4332,1,7,4
4104,1,7,5
3750,1,7,6
2997,1,7,7
4410,1,8,0
4130,1,8,1
3834,1,8,2
3700,1,8,3
3548.5,1,8,4
3256,1,8,5
2993,1,8,6
2592,1,8,7
3905,1,9,0
3600,1,9,1
3285,1,9,2
3108,1,9,3
2880,1,9,4
2736,1,9,5
2520,1,9,6
2268,1,9,7
16491,1,0,0
14555,1,0,1
12351,1,0,2
11502,1,0,3
10080,1,0,4
7881,1,0,5
6603,1,0,6
5015,1,0,7
13926,1,1,0
13703,1,1,1
12191,1,1,2
10944,1,1,3
9432,1,1,4
7597,1,1,5
6177,1,1,6
4845,1,1,7
13248,1,2,0
12312,1,2,1
10950,1,2,2
10212,1,2,3
9176,1,2,4
7548,1,2,5
5920,1,2,6
4675,1,2,7
10792,1,3,0
10224,1,3,1
9301,1,3,2
8856,1,3,3
8047.5,1,3,4
7032.5,1,3,5
5510,1,3,6
4420,1,3,7
8820,1,4,0
8496,1,4,1
7952,1,4,2
7685,1,4,3
7322.5,1,4,4
6570,1,4,5
5329,1,4,6
4165,1,4,7
7416,1,5,0
7154,1,5,1
6862,1,5,2
6570,1,5,3
6205,1,5,4
5920,1,5,5
5100,1,5,6
3825,1,5,7
6290,1,6,0
5994,1,6,1
5775,1,6,2
5548,1,6,3
5244,1,6,4
5016,1,6,5
4500,1,6,6
3400,1,6,7
5328,1,7,0
5100,1,7,1
4736,1,7,2
4500,1,7,3
4275,1,7,4
4050,1,7,5
3750,1,7,6
2997,1,7,7
4410,1,8,0
4130,1,8,1
3942,1,8,2
3750,1,8,3
3478,1,8,4
3300,1,8,5
2993,1,8,6
2592,1,8,7
3905,1,9,0
3600,1,9,1
3285,1,9,2
3108,1,9,3
2880,1,9,4
2736,1,9,5
2520,1,9,6
2268,1,9,7
17112,1,0,0
15265,1,0,1
12765,1,0,2
11928,1,0,3
10440,1,0,4
8352,1,0,5
6816,1,0,6
5440,1,0,7
14520,1,1,0
14200,1,1,1
12629,1,1,2
11304,1,1,3
9792,1,1,4
7992,1,1,5
6480,1,1,6
5185,1,1,7
13824,1,2,0
12744,1,2,1
11315,1,2,2
10582,1,2,3
9472,1,2,4
7844,1,2,5
6216,1,2,6
4930,1,2,7
11448,1,3,0
10877,1,3,1
9928,1,3,2
9398,1,3,3
8337.5,1,3,4
7250,1,3,5
5727.5,1,3,6
4675,1,3,7
9100,1,4,0
8784,1,4,1
8236,1,4,2
7975,1,4,3
7612.5,1,4,4
6789,1,4,5
5475,1,4,6
4335,1,4,7
7776,1,5,0
7650,1,5,1
7350,1,5,2
6862,1,5,3
6424,1,5,4
6142,1,5,5
5250,1,5,6
3995,1,5,7
6512,1,6,0
6216,1,6,1
6000,1,6,2
5776,1,6,3
5396,1,6,4
5092,1,6,5
4650,1,6,6
3570,1,6,7
5550,1,7,0
5250,1,7,1
4884,1,7,2
4650,1,7,3
4425,1,7,4
4200,1,7,5
3900,1,7,6
3159,1,7,7
4550,1,8,0
4270,1,8,1
4088,1,8,2
3900,1,8,3
3675,1,8,4
3450,1,8,5
3150,1,8,6
2754,1,8,7
4047,1,9,0
3744,1,9,1
3431,1,9,2
3256,1,9,3
2952,1,9,4
2808,1,9,5
2592,1,9,6
2349,1,9,7
18469,1,0,0
16425,1,0,1
13608,1,0,2
12312,1,0,3
11248,1,0,4
9044,1,0,5
7448,1,0,6
6164,1,0,7
15904,1,1,0
14892,1,1,1
13376,1,1,2
11680,1,1,3
10842,1,1,4
8814,1,1,5
6900,1,1,6
5355,1,1,7
14504,1,2,0
13756,1,2,1
12008,1,2,2
10950,1,2,3
9750,1,2,4
7992,1,2,5
6364,1,2,6
5220,1,2,7
12312,1,3,0
11096,1,3,1
10286,1,3,2
9620,1,3,3
8658,1,3,4
7242,1,3,5
5913,1,3,6
4959,1,3,7
9709,1,4,0
9300,1,4,1
8614,1,4,2
8512,1,4,3
8056,1,4,4
7030,1,4,5
5621,1,4,6
4505,1,4,7
8250,1,5,0
8190,1,5,1
7800,1,5,2
7392,1,5,3
6930,1,5,4
6391,1,5,5
5254,1,5,6
4165,1,5,7
6825,1,6,0
6536,1,6,1
6478,1,6,2
6318,1,6,3
5840,1,6,4
5304,1,6,5
4788,1,6,6
3652,1,6,7
5852,1,7,0
5325,1,7,1
5092,1,7,2
4851,1,7,3
4620,1,7,4
4503,1,7,5
4081,1,7,6
3444,1,7,7
4950,1,8,0
4464,1,8,1
4218,1,8,2
3975,1,8,3
3750,1,8,4
3525,1,8,5
3225,1,8,6
2835,1,8,7
4118,1,9,0
3922,1,9,1
3600,1,9,2
3465,1,9,3
3192,1,9,4
2920,1,9,5
2701,1,9,6
2430,1,9,7
19950,1,0,0
17710,1,0,1
14800,1,0,2
13320,1,0,3
12090,1,0,4
9875,1,0,5
8137,1,0,6
6650,1,0,7
17155,1,1,0
15900,1,1,1
14586,1,1,2
12600,1,1,3
11680,1,1,4
9639,1,1,5
7566,1,1,6
5808,1,1,7
15808,1,2,0
14664,1,2,1
13104,1,2,2
11781,1,2,3
10549,1,2,4
8701,1,2,5
6930,1,2,6
5670,1,2,7
13588,1,3,0
12160,1,3,1
11242,1,3,2
10395,1,3,3
9471,1,3,4
8132,1,3,5
6630,1,3,6
5520,1,3,7
10640,1,4,0
10296,1,4,1
9424,1,4,2
9322,1,4,3
8769,1,4,4
7900,1,4,5
6318,1,4,6
5040,1,4,7
9048,1,5,0
8910,1,5,1
8505,1,5,2
7920,1,5,3
7440,1,5,4
6970,1,5,5
5925,1,5,6
4590,1,5,7
7488,1,6,0
7110,1,6,1
7052,1,6,2
6888,1,6,3
6391,1,6,4
5893,1,6,5
5346,1,6,6
4048,1,6,7
6399,1,7,0
5850,1,7,1
5609,1,7,2
5427,1,7,3
5166,1,7,4
4956,1,7,5
4428,1,7,6
3738,1,7,7
5460,1,8,0
4875,1,8,1
4620,1,8,2
4368,1,8,3
4134,1,8,4
3920,1,8,5
3600,1,8,6
3182,1,8,7
4514,1,9,0
4312,1,9,1
3900,1,9,2
3760,1,9,3
3476,1,9,4
3276,1,9,5
3042,1,9,6
2752,1,9,7
21098,1,0,0
18486,1,0,1
16068,1,0,2
14536,1,0,3
12800,1,0,4
10449,1,0,5
8374,1,0,6
7030,1,0,7
18876,1,1,0
17222,1,1,1
15440,1,1,2
13760,1,1,3
12300,1,1,4
10086,1,1,5
8100,1,1,6
6486,1,1,7
17120,1,2,0
15714,1,2,1
14186,1,2,2
12874,1,2,3
11703,1,2,4
9396,1,2,5
7440,1,2,6
5940,1,2,7
14337,1,3,0
13200,1,3,1
12150,1,3,2
11398,1,3,3
10414,1,3,4
9130,1,3,5
7304,1,3,6
5607,1,3,7
11376,1,4,0
10880,1,4,1
10578,1,4,2
10004,1,4,3
9348,1,4,4
8343,1,4,5
6640,1,4,6
5310,1,4,7
9600,1,5,0
9348,1,5,1
9072,1,5,2
8568,1,5,3
8064,1,5,4
7480,1,5,5
6468,1,5,6
4806,1,5,7
7920,1,6,0
7614,1,6,1
7476,1,6,2
7140,1,6,3
6557,1,6,4
6132,1,6,5
5712,1,6,6
4224,1,6,7
6640,1,7,0
6160,1,7,1
5913,1,7,2
5589,1,7,3
5265,1,7,4
5002,1,7,5
4536,1,7,6
3916,1,7,7
5538,1,8,0
5280,1,8,1
4880,1,8,2
4617,1,8,3
4374,1,8,4
4100,1,8,5
3772,1,8,6
3393,1,8,7
4836,1,9,0
4503,1,9,1
4080,1,9,2
3888,1,9,3
3645,1,9,4
3483,1,9,5
3280,1,9,6
2958,1,9,7
22152,1,0,0
19355,1,0,1
16827,1,0,2
15280,1,0,3
13114,1,0,4
10854,1,0,5
8800,1,0,6
6600,1,0,7
19422,1,1,0
18000,1,1,1
15920,1,1,2
13983,1,1,3
12400,1,1,4
10414,1,1,5
8446,1,1,6
6160,1,1,7
18040,1,2,0
16000,1,2,1
14596,1,2,2
13122,1,2,3
11890,1,2,4
9877,1,2,5
7488,1,2,6
5628,1,2,7
14742,1,3,0
13770,1,3,1
12245,1,3,2
11154,1,3,3
10480,1,3,4
9040,1,3,5
7020,1,3,6
5568,1,3,7
11771,1,4,0
11060,1,4,1
10241,1,4,2
9576,1,4,3
9126,1,4,4
8586,1,4,5
6715,1,4,6
5040,1,4,7
9672,1,5,0
9243,1,5,1
8991,1,5,2
8085,1,5,3
7821,1,5,4
7462,1,5,5
6399,1,5,6
4620,1,5,7
8034,1,6,0
7760,1,6,1
7360,1,6,2
6960,1,6,3
6480,1,6,4
6150,1,6,5
5670,1,6,6
4263,1,6,7
6885,1,7,0
6478,1,7,1
6150,1,7,2
5822,1,7,3
5226,1,7,4
5040,1,7,5
4698,1,7,6
3915,1,7,7
5913,1,8,0
5372,1,8,1
4977,1,8,2
4661,1,8,3
4368,1,8,4
4264,1,8,5
3854,1,8,6
3480,1,8,7
4992,1,9,0
4661,1,9,1
4240,1,9,2
3900,1,9,3
3713,1,9,4
3476,1,9,5
3280,1,9,6
3045,1,9,7
28600,2,0,0
23460,2,0,1
19500,2,0,2
16640,2,0,3
13065,2,0,4
10075,2,0,5
7920,2,0,6
4512,2,0,7
20800,2,1,0
18850,2,1,1
16065,2,1,2
14625,2,1,3
11700,2,1,4
9715,2,1,5
7370,2,1,6
4371,2,1,7
18480,2,2,0
16750,2,2,1
15075,2,2,2
12730,2,2,3
10890,2,2,4
8910,2,2,5
6930,2,2,6
4230,2,2,7
14400,2,3,0
13600,2,3,1
11880,2,3,2
10400,2,3,3
10150,2,3,4
8500,2,3,5
6500,2,3,6
4089,2,3,7
11050,2,4,0
10890,2,4,1
10075,2,4,2
9380,2,4,3
8750,2,4,4
7150,2,4,5
6175,2,4,6
3877.5,2,4,7
8970,2,5,0
8500,2,5,1
8040,2,5,2
7504,2,5,3
7035,2,5,4
5890,2,5,5
5440,2,5,6
3595.5,2,5,7
7140,2,6,0
7000,2,6,1
6460,2,6,2
5940,2,6,3
5610,2,6,4
5040,2,6,5
4410,2,6,6
3078.5,2,6,7
6175,2,7,0
5720,2,7,1
5200,2,7,2
4725,2,7,3
4410,2,7,4
4095,2,7,5
3780,2,7,6
2751,2,7,7
5040,2,8,0
4800,2,8,1
4410,2,8,2
4095,2,8,3
3840,2,8,4
3465,2,8,5
3150,2,8,6
2423.5,2,8,7
4347,2,9,0
4158,2,9,1
4032,2,9,2
3720,2,9,3
3465,2,9,4
3150,2,9,5
2898,2,9,6
1965,2,9,7
28600,2,0,0
22770,2,0,1
19500,2,0,2
16380,2,0,3
12675,2,0,4
10075,2,0,5
7920,2,0,6
4512,2,0,7
20800,2,1,0
18850,2,1,1
16320,2,1,2
14400,2,1,3
11700,2,1,4
9715,2,1,5
7370,2,1,6
4371,2,1,7
18200,2,2,0
16500,2,2,1
14625,2,2,2
12540,2,2,3
10890,2,2,4
8910,2,2,5
6930,2,2,6
4230,2,2,7
14400,2,3,0
13400,2,3,1
11880,2,3,2
10880,2,3,3
10150,2,3,4
8375,2,3,5
6600,2,3,6
4089,2,3,7
11050,2,4,0
10890,2,4,1
10075,2,4,2
9520,2,4,3
8625,2,4,4
7150,2,4,5
6175,2,4,6
3877.5,2,4,7
8840,2,5,0
8375,2,5,1
8040,2,5,2
7504,2,5,3
7035,2,5,4
6080,2,5,5
5525,2,5,6
3595.5,2,5,7
7035,2,6,0
6800,2,6,1
6460,2,6,2
6030,2,6,3
5610,2,6,4
5120,2,6,5
4480,2,6,6
3078.5,2,6,7
6080,2,7,0
5720,2,7,1
5200,2,7,2
4800,2,7,3
4480,2,7,4
4160,2,7,5
3900,2,7,6
2751,2,7,7
5120,2,8,0
4875,2,8,1
4550,2,8,2
4160,2,8,3
3900,2,8,4
3575,2,8,5
3250,2,8,6
2423.5,2,8,7
4347,2,9,0
4224,2,9,1
4095,2,9,2
3780,2,9,3
3520,2,9,4
3200,2,9,5
2990,2,9,6
1965,2,9,7
27280,2,0,0
21735,2,0,1
19500,2,0,2
17680,2,0,3
13455,2,0,4
10075,2,0,5
7680,2,0,6
4448,2,0,7
19200,2,1,0
18125,2,1,1
16320,2,1,2
15075,2,1,3
12240,2,1,4
9425,2,1,5
6985,2,1,6
4309,2,1,7
17080,2,2,0
16250,2,2,1
14850,2,2,2
13110,2,2,3
11632.5,2,2,4
9180,2,2,5
6825,2,2,6
4170,2,2,7
13725,2,3,0
13000,2,3,1
11880,2,3,2
11040,2,3,3
10150,2,3,4
8500,2,3,5
6400,2,3,6
4031,2,3,7
10540,2,4,0
10807.5,2,4,1
10230,2,4,2
9800,2,4,3
8937.5,2,4,4
7590,2,4,5
6175,2,4,6
3822.5,2,4,7
7800,2,5,0
8000,2,5,1
7800,2,5,2
7672,2,5,3
7297.5,2,5,4
6365,2,5,5
5525,2,5,6
3544.5,2,5,7
6300,2,6,0
6250,2,6,1
6080,2,6,2
6075,2,6,3
5780,2,6,4
5240,2,6,5
4515,2,6,6
3031.5,2,6,7
5700,2,7,0
5588,2,7,1
5120,2,7,2
5100,2,7,3
4865,2,7,4
4387.5,2,7,5
3870,2,7,6
2709,2,7,7
4880,2,8,0
4687.5,2,8,1
4480,2,8,2
4517.5,2,8,3
4230,2,8,4
3740,2,8,5
3212.5,2,8,6
2386.5,2,8,7
4174.5,2,9,0
4026,2,9,1
3969,2,9,2
3990,2,9,3
3712.5,2,9,4
3325,2,9,5
2967,2,9,6
1935,2,9,7
25080,2,0,0
20355,2,0,1
17400,2,0,2
16120,2,0,3
12480,2,0,4
9765,2,0,5
7380,2,0,6
4512,2,0,7
18880,2,1,0
17400,2,1,1
15555,2,1,2
14175,2,1,3
11520,2,1,4
9135,2,1,5
6710,2,1,6
4371,2,1,7
16800,2,2,0
15250,2,2,1
13837.5,2,2,2
12065,2,2,3
10560,2,2,4
8505,2,2,5
6772.5,2,2,6
4230,2,2,7
13500,2,3,0
12100,2,3,1
11340,2,3,2
10240,2,3,3
9497.5,2,3,4
7937.5,2,3,5
6250,2,3,6
4089,2,3,7
10115,2,4,0
10395,2,4,1
9765,2,4,2
9030,2,4,3
8250,2,4,4
7040,2,4,5
5937.5,2,4,6
3877.5,2,4,7
7475,2,5,0
7875,2,5,1
7560,2,5,2
7336,2,5,3
6825,2,5,4
6032.5,2,5,5
5312.5,2,5,6
3595.5,2,5,7
6037.5,2,6,0
6000,2,6,1
5842.5,2,6,2
5760,2,6,3
5440,2,6,4
5120,2,6,5
4445,2,6,6
3078.5,2,6,7
5462.5,2,7,0
5368,2,7,1
4920,2,7,2
4800,2,7,3
4690,2,7,4
4225,2,7,5
3720,2,7,6
2751,2,7,7
4680,2,8,0
4500,2,8,1
4305,2,8,2
4225,2,8,3
4080,2,8,4
3602.5,2,8,5
3087.5,2,8,6
2423.5,2,8,7
4002,2,9,0
3861,2,9,1
3811.5,2,9,2
3840,2,9,3
3575,2,9,4
3200,2,9,5
2852,2,9,6
1965,2,9,7
26620,2,0,0
21217.5,2,0,1
19050,2,0,2
16770,2,0,3
12870,2,0,4
9997.5,2,0,5
7500,2,0,6
4512,2,0,7
18720,2,1,0
17690,2,1,1
15937.5,2,1,2
14512.5,2,1,3
11790,2,1,4
9352.5,2,1,5
6820,2,1,6
4371,2,1,7
16660,2,2,0
16125,2,2,1
14512.5,2,2,2
12825,2,2,3
11385,2,2,4
8977.5,2,2,5
6877.5,2,2,6
4230,2,2,7
13387.5,2,3,0
12700,2,3,1
11610,2,3,2
10800,2,3,3
9932.5,2,3,4
8312.5,2,3,5
6350,2,3,6
4089,2,3,7
10285,2,4,0
10560,2,4,1
9997.5,2,4,2
9590,2,4,3
8562.5,2,4,4
7315,2,4,5
6032.5,2,4,6
3877.5,2,4,7
7605,2,5,0
8062.5,2,5,1
7740,2,5,2
7504,2,5,3
6982.5,2,5,4
6222.5,2,5,5
5397.5,2,5,6
3595.5,2,5,7
6142.5,2,6,0
6100,2,6,1
5937.5,2,6,2
5940,2,6,3
5652.5,2,6,4
5200,2,6,5
4515,2,6,6
3078.5,2,6,7
5557.5,2,7,0
5456,2,7,1
5000,2,7,2
4987.5,2,7,3
4760,2,7,4
4290,2,7,5
3780,2,7,6
2751,2,7,7
4760,2,8,0
4575,2,8,1
4375,2,8,2
4420,2,8,3
4140,2,8,4
3657.5,2,8,5
3137.5,2,8,6
2423.5,2,8,7
4071,2,9,0
3927,2,9,1
3874.5,2,9,2
3900,2,9,3
3630,2,9,4
3250,2,9,5
2898,2,9,6
1965,2,9,7
26620,2,0,0
21390,2,0,1
19050,2,0,2
16900,2,0,3
12870,2,0,4
9997.5,2,0,5
7500,2,0,6
4512,2,0,7
19200,2,1,0
17980,2,1,1
15937.5,2,1,2
14512.5,2,1,3
11790,2,1,4
9352.5,2,1,5
6820,2,1,6
4371,2,1,7
17080,2,2,0
16000,2,2,1
14625,2,2,2
12540,2,2,3
11137.5,2,2,4
8775,2,2,5
6877.5,2,2,6
4230,2,2,7
13725,2,3,0
12600,2,3,1
11520,2,3,2
10720,2,3,3
9715,2,3,4
8187.5,2,3,5
6350,2,3,6
4089,2,3,7
10285,2,4,0
10560,2,4,1
10075,2,4,2
9380,2,4,3
8500,2,4,4
7205,2,4,5
6032.5,2,4,6
3877.5,2,4,7
7605,2,5,0
8000,2,5,1
7740,2,5,2
7392,2,5,3
6982.5,2,5,4
6175,2,5,5
5397.5,2,5,6
3595.5,2,5,7
6142.5,2,6,0
6100,2,6,1
5937.5,2,6,2
5850,2,6,3
5525,2,6,4
5200,2,6,5
4515,2,6,6
3078.5,2,6,7
5557.5,2,7,0
5456,2,7,1
5000,2,7,2
4875,2,7,3
4760,2,7,4
4290,2,7,5
3780,2,7,6
2751,2,7,7
4760,2,8,0
4575,2,8,1
4375,2,8,2
4290,2,8,3
4140,2,8,4
3657.5,2,8,5
3137.5,2,8,6
2423.5,2,8,7
4071,2,9,0
3927,2,9,1
3874.5,2,9,2
3900,2,9,3
3630,2,9,4
3250,2,9,5
2898,2,9,6
1965,2,9,7
26620,2,0,0
21390,2,0,1
18600,2,0,2
16640,2,0,3
12870,2,0,4
9765,2,0,5
7500,2,0,6
4512,2,0,7
19200,2,1,0
17980,2,1,1
15810,2,1,2
14287.5,2,1,3
11790,2,1,4
9135,2,1,5
6820,2,1,6
4371,2,1,7
17080,2,2,0
15750,2,2,1
14287.5,2,2,2
12350,2,2,3
10890,2,2,4
8640,2,2,5
6825,2,2,6
4230,2,2,7
13725,2,3,0
12600,2,3,1
11520,2,3,2
10560,2,3,3
9497.5,2,3,4
8125,2,3,5
6350,2,3,6
4089,2,3,7
10285,2,4,0
10395,2,4,1
10075,2,4,2
9170,2,4,3
8375,2,4,4
7150,2,4,5
6032.5,2,4,6
3877.5,2,4,7
7605,2,5,0
8000,2,5,1
7740,2,5,2
7280,2,5,3
6930,2,5,4
6175,2,5,5
5397.5,2,5,6
3595.5,2,5,7
6142.5,2,6,0
6100,2,6,1
5937.5,2,6,2
5850,2,6,3
5525,2,6,4
5200,2,6,5
4515,2,6,6
3078.5,2,6,7
5557.5,2,7,0
5456,2,7,1
5000,2,7,2
4875,2,7,3
4760,2,7,4
4290,2,7,5
3780,2,7,6
2751,2,7,7
4760,2,8,0
4575,2,8,1
4375,2,8,2
4290,2,8,3
4140,2,8,4
3657.5,2,8,5
3137.5,2,8,6
2423.5,2,8,7
4071,2,9,0
3927,2,9,1
3874.5,2,9,2
3900,2,9,3
3630,2,9,4
3250,2,9,5
2898,2,9,6
1965,2,9,7
25740,2,0,0
20700,2,0,1
18000,2,0,2
16120,2,0,3
12480,2,0,4
9765,2,0,5
7500,2,0,6
4512,2,0,7
18560,2,1,0
17400,2,1,1
15300,2,1,2
13837.5,2,1,3
11430,2,1,4
9135,2,1,5
6820,2,1,6
4371,2,1,7
16520,2,2,0
15250,2,2,1
13837.5,2,2,2
11970,2,2,3
10560,2,2,4
