Price per carat,Size,Colour,Clarity,Month,Year,Rapper,Rappri
5940,1.5-1.69,I,VVS1,Mar,2020,-34,9000
5695,1.5-1.69,I,VVS2,Mar,2020,-33,8500
5576,1.5-1.69,I,VS1,Mar,2020,-32,8200
5372,1.5-1.69,I,VS2,Mar,2020,-32,7900
5159,1.5-1.69,I,SI1,Mar,2020,-33,7700
4422,1.5-1.69,I,SI2,Mar,2020,-33,6600
3096,1.5-1.69,I,I1,Mar,2020,-28,4300
5135,1.5-1.69,J,IF,Mar,2020,-35,7900
4958,1.5-1.69,J,VVS1,Mar,2020,-33,7400
4932,1.5-1.69,J,VVS2,Mar,2020,-31.5,7200
4830,1.5-1.69,J,VS1,Mar,2020,-31,7000
4623,1.5-1.69,J,VS2,Mar,2020,-31,6700
4288,1.5-1.69,J,SI1,Mar,2020,-33,6400
3886,1.5-1.69,J,SI2,Mar,2020,-33,5800
2736,1.5-1.69,J,I1,Mar,2020,-28,3800
4422,1.5-1.69,K,IF,Mar,2020,-34,6700
4288,1.5-1.69,K,VVS1,Mar,2020,-33,6400
4216,1.5-1.69,K,VVS2,Mar,2020,-32,6200
4060,1.5-1.69,K,VS1,Mar,2020,-30,5800
3905,1.5-1.69,K,VS2,Mar,2020,-29,5500
3562,1.5-1.69,K,SI1,Mar,2020,-31.5,5200
3264,1.5-1.69,K,SI2,Mar,2020,-32,4800
2450,1.5-1.69,K,I1,Mar,2020,-30,3500
3762,1.5-1.69,L,IF,Mar,2020,-34,5700
3712.5,1.5-1.69,L,VVS1,Mar,2020,-32.5,5500
3604,1.5-1.69,L,VVS2,Mar,2020,-32,5300
3479,1.5-1.69,L,VS1,Mar,2020,-29,4900
3312,1.5-1.69,L,VS2,Mar,2020,-28,4600
3036,1.5-1.69,L,SI1,Mar,2020,-31,4400
2788,1.5-1.69,L,SI2,Mar,2020,-32,4100
2272,1.5-1.69,L,I1,Mar,2020,-29,3200
3168,1.5-1.69,M,IF,Mar,2020,-34,4800
3082,1.5-1.69,M,VVS1,Mar,2020,-33,4600
2992,1.5-1.69,M,VVS2,Mar,2020,-32,4400
2982,1.5-1.69,M,VS1,Mar,2020,-29,4200
2880,1.5-1.69,M,VS2,Mar,2020,-28,4000
2660,1.5-1.69,M,SI1,Mar,2020,-30,3800
2484,1.5-1.69,M,SI2,Mar,2020,-31,3600
1904,1.5-1.69,M,I1,Mar,2020,-32,2800
13746,1.5-1.69,D,IF,Apr,2020,-42,23700
12221,1.5-1.69,D,VVS1,Apr,2020,-39.5,20200
10553,1.5-1.69,D,VVS2,Apr,2020,-39,17300
9300,1.5-1.69,D,VS1,Apr,2020,-40,15500
8487,1.5-1.69,D,VS2,Apr,2020,-38.5,13800
6696,1.5-1.69,D,SI1,Apr,2020,-38,10800
5544,1.5-1.69,D,SI2,Apr,2020,-37,8800
3888,1.5-1.69,D,I1,Apr,2020,-28,5400
12078.5,1.5-1.69,E,IF,Apr,2020,-40.5,20300
11346,1.5-1.69,E,VVS1,Apr,2020,-39,18600
9778.5,1.5-1.69,E,VVS2,Apr,2020,-38.5,15900
8845,1.5-1.69,E,VS1,Apr,2020,-39,14500
8064,1.5-1.69,E,VS2,Apr,2020,-37,12800
6562.5,1.5-1.69,E,SI1,Apr,2020,-37.5,10500
5440,1.5-1.69,E,SI2,Apr,2020,-36,8500
3646.5,1.5-1.69,E,I1,Apr,2020,-28.5,5100
10620,1.5-1.69,F,IF,Apr,2020,-40,17700
10206,1.5-1.69,F,VVS1,Apr,2020,-37,16200
8750,1.5-1.69,F,VVS2,Apr,2020,-37.5,14000
8253,1.5-1.69,F,VS1,Apr,2020,-37,13100
7493,1.5-1.69,F,VS2,Apr,2020,-36.5,11800
6300,1.5-1.69,F,SI1,Apr,2020,-37,10000
5200,1.5-1.69,F,SI2,Apr,2020,-35,8000
3575,1.5-1.69,F,I1,Apr,2020,-28.5,5000
8845,1.5-1.69,G,IF,Apr,2020,-39,14500
8704,1.5-1.69,G,VVS1,Apr,2020,-36,13600
7686,1.5-1.69,G,VVS2,Apr,2020,-37,12200
7296,1.5-1.69,G,VS1,Apr,2020,-36,11400
6966,1.5-1.69,G,VS2,Apr,2020,-35.5,10800
6080,1.5-1.69,G,SI1,Apr,2020,-36,9500
4875,1.5-1.69,G,SI2,Apr,2020,-35,7500
3503.5,1.5-1.69,G,I1,Apr,2020,-28.5,4900
7192,1.5-1.69,H,IF,Apr,2020,-38,11600
7056,1.5-1.69,H,VVS1,Apr,2020,-37,11200
6695,1.5-1.69,H,VVS2,Apr,2020,-35,10300
6370,1.5-1.69,H,VS1,Apr,2020,-35,9800
6110,1.5-1.69,H,VS2,Apr,2020,-35,9400
5785,1.5-1.69,H,SI1,Apr,2020,-35,8900
4745,1.5-1.69,H,SI2,Apr,2020,-35,7300
3431,1.5-1.69,H,I1,Apr,2020,-27,4700
5922,1.5-1.69,I,IF,Apr,2020,-37,9400
5850,1.5-1.69,I,VVS1,Apr,2020,-35,9000
5610,1.5-1.69,I,VVS2,Apr,2020,-34,8500
5453,1.5-1.69,I,VS1,Apr,2020,-33.5,8200
5253.5,1.5-1.69,I,VS2,Apr,2020,-33.5,7900
5082,1.5-1.69,I,SI1,Apr,2020,-34,7700
4323,1.5-1.69,I,SI2,Apr,2020,-34.5,6600
3246.5,1.5-1.69,I,I1,Apr,2020,-24.5,4300
5095.5,1.5-1.69,J,IF,Apr,2020,-35.5,7900
4921,1.5-1.69,J,VVS1,Apr,2020,-33.5,7400
4824,1.5-1.69,J,VVS2,Apr,2020,-33,7200
4725,1.5-1.69,J,VS1,Apr,2020,-32.5,7000
4556,1.5-1.69,J,VS2,Apr,2020,-32,6700
4288,1.5-1.69,J,SI1,Apr,2020,-33,6400
3828,1.5-1.69,J,SI2,Apr,2020,-34,5800
2812,1.5-1.69,J,I1,Apr,2020,-26,3800
4355,1.5-1.69,K,IF,Apr,2020,-35,6700
4288,1.5-1.69,K,VVS1,Apr,2020,-33,6400
4092,1.5-1.69,K,VVS2,Apr,2020,-34,6200
3944,1.5-1.69,K,VS1,Apr,2020,-32,5800
3822.5,1.5-1.69,K,VS2,Apr,2020,-30.5,5500
3510,1.5-1.69,K,SI1,Apr,2020,-32.5,5200
3216,1.5-1.69,K,SI2,Apr,2020,-33,4800
2520,1.5-1.69,K,I1,Apr,2020,-28,3500
3705,1.5-1.69,L,IF,Apr,2020,-35,5700
3630,1.5-1.69,L,VVS1,Apr,2020,-34,5500
3551,1.5-1.69,L,VVS2,Apr,2020,-33,5300
3381,1.5-1.69,L,VS1,Apr,2020,-31,4900
3197,1.5-1.69,L,VS2,Apr,2020,-30.5,4600
2992,1.5-1.69,L,SI1,Apr,2020,-32,4400
2747,1.5-1.69,L,SI2,Apr,2020,-33,4100
2304,1.5-1.69,L,I1,Apr,2020,-28,3200
3168,1.5-1.69,M,IF,Apr,2020,-34,4800
3082,1.5-1.69,M,VVS1,Apr,2020,-33,4600
2948,1.5-1.69,M,VVS2,Apr,2020,-33,4400
2856,1.5-1.69,M,VS1,Apr,2020,-32,4200
2760,1.5-1.69,M,VS2,Apr,2020,-31,4000
2584,1.5-1.69,M,SI1,Apr,2020,-32,3800
2412,1.5-1.69,M,SI2,Apr,2020,-33,3600
2016,1.5-1.69,M,I1,Apr,2020,-28,2800
13746,1.5-1.69,D,IF,May,2020,-42,23700
12221,1.5-1.69,D,VVS1,May,2020,-39.5,20200
10553,1.5-1.69,D,VVS2,May,2020,-39,17300
9300,1.5-1.69,D,VS1,May,2020,-40,15500
8487,1.5-1.69,D,VS2,May,2020,-38.5,13800
6696,1.5-1.69,D,SI1,May,2020,-38,10800
5544,1.5-1.69,D,SI2,May,2020,-37,8800
3888,1.5-1.69,D,I1,May,2020,-28,5400
12078.5,1.5-1.69,E,IF,May,2020,-40.5,20300
11346,1.5-1.69,E,VVS1,May,2020,-39,18600
9778.5,1.5-1.69,E,VVS2,May,2020,-38.5,15900
8845,1.5-1.69,E,VS1,May,2020,-39,14500
8064,1.5-1.69,E,VS2,May,2020,-37,12800
6562.5,1.5-1.69,E,SI1,May,2020,-37.5,10500
5440,1.5-1.69,E,SI2,May,2020,-36,8500
3646.5,1.5-1.69,E,I1,May,2020,-28.5,5100
10620,1.5-1.69,F,IF,May,2020,-40,17700
10206,1.5-1.69,F,VVS1,May,2020,-37,16200
8750,1.5-1.69,F,VVS2,May,2020,-37.5,14000
8253,1.5-1.69,F,VS1,May,2020,-37,13100
7493,1.5-1.69,F,VS2,May,2020,-36.5,11800
6300,1.5-1.69,F,SI1,May,2020,-37,10000
5200,1.5-1.69,F,SI2,May,2020,-35,8000
3575,1.5-1.69,F,I1,May,2020,-28.5,5000
8845,1.5-1.69,G,IF,May,2020,-39,14500
8704,1.5-1.69,G,VVS1,May,2020,-36,13600
7686,1.5-1.69,G,VVS2,May,2020,-37,12200
7296,1.5-1.69,G,VS1,May,2020,-36,11400
6966,1.5-1.69,G,VS2,May,2020,-35.5,10800
6080,1.5-1.69,G,SI1,May,2020,-36,9500
4875,1.5-1.69,G,SI2,May,2020,-35,7500
3503.5,1.5-1.69,G,I1,May,2020,-28.5,4900
7192,1.5-1.69,H,IF,May,2020,-38,11600
7056,1.5-1.69,H,VVS1,May,2020,-37,11200
6695,1.5-1.69,H,VVS2,May,2020,-35,10300
6370,1.5-1.69,H,VS1,May,2020,-35,9800
6110,1.5-1.69,H,VS2,May,2020,-35,9400
5785,1.5-1.69,H,SI1,May,2020,-35,8900
4745,1.5-1.69,H,SI2,May,2020,-35,7300
3431,1.5-1.69,H,I1,May,2020,-27,4700
5922,1.5-1.69,I,IF,May,2020,-37,9400
5850,1.5-1.69,I,VVS1,May,2020,-35,9000
5610,1.5-1.69,I,VVS2,May,2020,-34,8500
5453,1.5-1.69,I,VS1,May,2020,-33.5,8200
5253.5,1.5-1.69,I,VS2,May,2020,-33.5,7900
5082,1.5-1.69,I,SI1,May,2020,-34,7700
4323,1.5-1.69,I,SI2,May,2020,-34.5,6600
3246.5,1.5-1.69,I,I1,May,2020,-24.5,4300
5095.5,1.5-1.69,J,IF,May,2020,-35.5,7900
4921,1.5-1.69,J,VVS1,May,2020,-33.5,7400
4824,1.5-1.69,J,VVS2,May,2020,-33,7200
4725,1.5-1.69,J,VS1,May,2020,-32.5,7000
4556,1.5-1.69,J,VS2,May,2020,-32,6700
4288,1.5-1.69,J,SI1,May,2020,-33,6400
3828,1.5-1.69,J,SI2,May,2020,-34,5800
2812,1.5-1.69,J,I1,May,2020,-26,3800
4355,1.5-1.69,K,IF,May,2020,-35,6700
4288,1.5-1.69,K,VVS1,May,2020,-33,6400
4092,1.5-1.69,K,VVS2,May,2020,-34,6200
3944,1.5-1.69,K,VS1,May,2020,-32,5800
3822.5,1.5-1.69,K,VS2,May,2020,-30.5,5500
3510,1.5-1.69,K,SI1,May,2020,-32.5,5200
3216,1.5-1.69,K,SI2,May,2020,-33,4800
2520,1.5-1.69,K,I1,May,2020,-28,3500
3705,1.5-1.69,L,IF,May,2020,-35,5700
3630,1.5-1.69,L,VVS1,May,2020,-34,5500
3551,1.5-1.69,L,VVS2,May,2020,-33,5300
3381,1.5-1.69,L,VS1,May,2020,-31,4900
3197,1.5-1.69,L,VS2,May,2020,-30.5,4600
2992,1.5-1.69,L,SI1,May,2020,-32,4400
2747,1.5-1.69,L,SI2,May,2020,-33,4100
2304,1.5-1.69,L,I1,May,2020,-28,3200
3168,1.5-1.69,M,IF,May,2020,-34,4800
3082,1.5-1.69,M,VVS1,May,2020,-33,4600
2948,1.5-1.69,M,VVS2,May,2020,-33,4400
2856,1.5-1.69,M,VS1,May,2020,-32,4200
2760,1.5-1.69,M,VS2,May,2020,-31,4000
2584,1.5-1.69,M,SI1,May,2020,-32,3800
2412,1.5-1.69,M,SI2,May,2020,-33,3600
2016,1.5-1.69,M,I1,May,2020,-28,2800
13746,1.5-1.69,D,IF,Jun,2020,-43,23700
12221,1.5-1.69,D,VVS1,Jun,2020,-41,20200
10553,1.5-1.69,D,VVS2,Jun,2020,-40,17300
9300,1.5-1.69,D,VS1,Jun,2020,-41,15500
8487,1.5-1.69,D,VS2,Jun,2020,-40,13800
6696,1.5-1.69,D,SI1,Jun,2020,-39,10800
5544,1.5-1.69,D,SI2,Jun,2020,-38,8800
3888,1.5-1.69,D,I1,Jun,2020,-28,5400
12078.5,1.5-1.69,E,IF,Jun,2020,-41,20300
11346,1.5-1.69,E,VVS1,Jun,2020,-40,18600
9778.5,1.5-1.69,E,VVS2,Jun,2020,-39.5,15900
8845,1.5-1.69,E,VS1,Jun,2020,-40,14500
8064,1.5-1.69,E,VS2,Jun,2020,-39,12800
6562.5,1.5-1.69,E,SI1,Jun,2020,-38.5,10500
5440,1.5-1.69,E,SI2,Jun,2020,-37,8500
3646.5,1.5-1.69,E,I1,Jun,2020,-28.5,5100
10620,1.5-1.69,F,IF,Jun,2020,-40,17700
10206,1.5-1.69,F,VVS1,Jun,2020,-37.5,16200
8750,1.5-1.69,F,VVS2,Jun,2020,-37.5,14000
8253,1.5-1.69,F,VS1,Jun,2020,-37,13100
7493,1.5-1.69,F,VS2,Jun,2020,-36.5,11800
6300,1.5-1.69,F,SI1,Jun,2020,-37.5,10000
5200,1.5-1.69,F,SI2,Jun,2020,-36,8000
3575,1.5-1.69,F,I1,Jun,2020,-28.5,5000
8845,1.5-1.69,G,IF,Jun,2020,-39,14500
8704,1.5-1.69,G,VVS1,Jun,2020,-38,13600
7686,1.5-1.69,G,VVS2,Jun,2020,-37.5,12200
7296,1.5-1.69,G,VS1,Jun,2020,-36.5,11400
6966,1.5-1.69,G,VS2,Jun,2020,-36,10800
6080,1.5-1.69,G,SI1,Jun,2020,-38,9500
4875,1.5-1.69,G,SI2,Jun,2020,-36,7500
3503.5,1.5-1.69,G,I1,Jun,2020,-28.5,4900
7192,1.5-1.69,H,IF,Jun,2020,-38,11600
7056,1.5-1.69,H,VVS1,Jun,2020,-37,11200
6695,1.5-1.69,H,VVS2,Jun,2020,-36,10300
6370,1.5-1.69,H,VS1,Jun,2020,-36,9800
6110,1.5-1.69,H,VS2,Jun,2020,-36,9400
5785,1.5-1.69,H,SI1,Jun,2020,-37,8900
4745,1.5-1.69,H,SI2,Jun,2020,-36,7300
3431,1.5-1.69,H,I1,Jun,2020,-27,4700
5922,1.5-1.69,I,IF,Jun,2020,-37,9400
5850,1.5-1.69,I,VVS1,Jun,2020,-36,9000
5610,1.5-1.69,I,VVS2,Jun,2020,-35,8500
5453,1.5-1.69,I,VS1,Jun,2020,-34.5,8200
5253.5,1.5-1.69,I,VS2,Jun,2020,-34,7900
5082,1.5-1.69,I,SI1,Jun,2020,-35.5,7700
4323,1.5-1.69,I,SI2,Jun,2020,-34.5,6600
3246.5,1.5-1.69,I,I1,Jun,2020,-24.5,4300
5095.5,1.5-1.69,J,IF,Jun,2020,-36,7900
4921,1.5-1.69,J,VVS1,Jun,2020,-34.5,7400
4824,1.5-1.69,J,VVS2,Jun,2020,-34,7200
4725,1.5-1.69,J,VS1,Jun,2020,-33.5,7000
4556,1.5-1.69,J,VS2,Jun,2020,-33.5,6700
4288,1.5-1.69,J,SI1,Jun,2020,-34,6400
3828,1.5-1.69,J,SI2,Jun,2020,-33,5800
2812,1.5-1.69,J,I1,Jun,2020,-26,3800
4355,1.5-1.69,K,IF,Jun,2020,-35,6700
4288,1.5-1.69,K,VVS1,Jun,2020,-34,6400
4092,1.5-1.69,K,VVS2,Jun,2020,-34,6200
3944,1.5-1.69,K,VS1,Jun,2020,-33,5800
3822.5,1.5-1.69,K,VS2,Jun,2020,-32,5500
3510,1.5-1.69,K,SI1,Jun,2020,-33,5200
3216,1.5-1.69,K,SI2,Jun,2020,-33,4800
2520,1.5-1.69,K,I1,Jun,2020,-28,3500
3705,1.5-1.69,L,IF,Jun,2020,-35,5700
3630,1.5-1.69,L,VVS1,Jun,2020,-34,5500
3551,1.5-1.69,L,VVS2,Jun,2020,-34,5300
3381,1.5-1.69,L,VS1,Jun,2020,-33,4900
3197,1.5-1.69,L,VS2,Jun,2020,-32,4600
2992,1.5-1.69,L,SI1,Jun,2020,-33,4400
2747,1.5-1.69,L,SI2,Jun,2020,-33,4100
2304,1.5-1.69,L,I1,Jun,2020,-28,3200
3168,1.5-1.69,M,IF,Jun,2020,-34,4800
3082,1.5-1.69,M,VVS1,Jun,2020,-33,4600
2948,1.5-1.69,M,VVS2,Jun,2020,-33,4400
2856,1.5-1.69,M,VS1,Jun,2020,-32.5,4200
2760,1.5-1.69,M,VS2,Jun,2020,-32.5,4000
2584,1.5-1.69,M,SI1,Jun,2020,-33,3800
2412,1.5-1.69,M,SI2,Jun,2020,-33,3600
2016,1.5-1.69,M,I1,Jun,2020,-28,2800
13746,1.5-1.69,D,IF,Jul,2020,-38.5,22000
12221,1.5-1.69,D,VVS1,Jul,2020,-39.5,18800
10553,1.5-1.69,D,VVS2,Jul,2020,-38,16100
9300,1.5-1.69,D,VS1,Jul,2020,-37,14400
8487,1.5-1.69,D,VS2,Jul,2020,-36.5,12800
6696,1.5-1.69,D,SI1,Jul,2020,-35,10200
5544,1.5-1.69,D,SI2,Jul,2020,-33,8200
3888,1.5-1.69,D,I1,Jul,2020,-24,5100
12078.5,1.5-1.69,E,IF,Jul,2020,-37,18900
11346,1.5-1.69,E,VVS1,Jul,2020,-38,17300
9778.5,1.5-1.69,E,VVS2,Jul,2020,-37,14800
8845,1.5-1.69,E,VS1,Jul,2020,-36,13500
8064,1.5-1.69,E,VS2,Jul,2020,-35.5,11900
6562.5,1.5-1.69,E,SI1,Jul,2020,-33.5,9800
5440,1.5-1.69,E,SI2,Jul,2020,-32,7900
3646.5,1.5-1.69,E,I1,Jul,2020,-25.5,4900
10620,1.5-1.69,F,IF,Jul,2020,-36.5,16500
10206,1.5-1.69,F,VVS1,Jul,2020,-37,15100
8750,1.5-1.69,F,VVS2,Jul,2020,-36.5,13000
8253,1.5-1.69,F,VS1,Jul,2020,-33.5,12200
7493,1.5-1.69,F,VS2,Jul,2020,-33.5,11000
6300,1.5-1.69,F,SI1,Jul,2020,-33,9300
5200,1.5-1.69,F,SI2,Jul,2020,-31,7400
3575,1.5-1.69,F,I1,Jul,2020,-25.5,4800
8845,1.5-1.69,G,IF,Jul,2020,-35,13500
8704,1.5-1.69,G,VVS1,Jul,2020,-34.5,12600
7686,1.5-1.69,G,VVS2,Jul,2020,-34,11300
7296,1.5-1.69,G,VS1,Jul,2020,-33.5,10600
6966,1.5-1.69,G,VS2,Jul,2020,-32.5,10000
6080,1.5-1.69,G,SI1,Jul,2020,-33,8800
4875,1.5-1.69,G,SI2,Jul,2020,-31.5,7000
3503.5,1.5-1.69,G,I1,Jul,2020,-23.5,4600
7192,1.5-1.69,H,IF,Jul,2020,-35,10900
7056,1.5-1.69,H,VVS1,Jul,2020,-34,10400
6695,1.5-1.69,H,VVS2,Jul,2020,-33.5,9600
6370,1.5-1.69,H,VS1,Jul,2020,-32.5,9100
6110,1.5-1.69,H,VS2,Jul,2020,-32,8700
5785,1.5-1.69,H,SI1,Jul,2020,-32.5,8300
4745,1.5-1.69,H,SI2,Jul,2020,-29.5,6700
3431,1.5-1.69,H,I1,Jul,2020,-21.5,4400
5922,1.5-1.69,I,IF,Jul,2020,-33,8800
5850,1.5-1.69,I,VVS1,Jul,2020,-33.5,8400
5610,1.5-1.69,I,VVS2,Jul,2020,-33,7900
5453,1.5-1.69,I,VS1,Jul,2020,-32,7600
5253.5,1.5-1.69,I,VS2,Jul,2020,-32,7300
5082,1.5-1.69,I,SI1,Jul,2020,-29.5,7000
4323,1.5-1.69,I,SI2,Jul,2020,-29,6100
3246.5,1.5-1.69,I,I1,Jul,2020,-19.5,4000
5095.5,1.5-1.69,J,IF,Jul,2020,-31.5,7300
4921,1.5-1.69,J,VVS1,Jul,2020,-31.5,6900
4824,1.5-1.69,J,VVS2,Jul,2020,-30.5,6700
4725,1.5-1.69,J,VS1,Jul,2020,-30,6500
4556,1.5-1.69,J,VS2,Jul,2020,-28.5,6200
4288,1.5-1.69,J,SI1,Jul,2020,-29,5900
3828,1.5-1.69,J,SI2,Jul,2020,-28.5,5400
2812,1.5-1.69,J,I1,Jul,2020,-19,3500
4355,1.5-1.69,K,IF,Jul,2020,-33.5,6400
4288,1.5-1.69,K,VVS1,Jul,2020,-33,6100
4092,1.5-1.69,K,VVS2,Jul,2020,-31,5800
3944,1.5-1.69,K,VS1,Jul,2020,-30,5400
3822.5,1.5-1.69,K,VS2,Jul,2020,-27.5,5100
3510,1.5-1.69,K,SI1,Jul,2020,-29.5,4800
3216,1.5-1.69,K,SI2,Jul,2020,-29.5,4500
2520,1.5-1.69,K,I1,Jul,2020,-23,3300
3705,1.5-1.69,L,IF,Jul,2020,-31,5300
3630,1.5-1.69,L,VVS1,Jul,2020,-30.5,5100
3551,1.5-1.69,L,VVS2,Jul,2020,-29.5,4900
3381,1.5-1.69,L,VS1,Jul,2020,-30,4600
3197,1.5-1.69,L,VS2,Jul,2020,-28.5,4300
2992,1.5-1.69,L,SI1,Jul,2020,-29.5,4100
2747,1.5-1.69,L,SI2,Jul,2020,-29,3800
2304,1.5-1.69,L,I1,Jul,2020,-22.5,3000
3168,1.5-1.69,M,IF,Jul,2020,-31,4500
3082,1.5-1.69,M,VVS1,Jul,2020,-30.5,4300
2948,1.5-1.69,M,VVS2,Jul,2020,-29.5,4100
2856,1.5-1.69,M,VS1,Jul,2020,-28.5,3900
2760,1.5-1.69,M,VS2,Jul,2020,-28,3700
2584,1.5-1.69,M,SI1,Jul,2020,-28.5,3500
2412,1.5-1.69,M,SI2,Jul,2020,-27,3300
2016,1.5-1.69,M,I1,Jul,2020,-22,2600
13509,1.5-1.69,D,IF,Aug,2020,-36.5,22000
11918,1.5-1.69,D,VVS1,Aug,2020,-39,18800
10380,1.5-1.69,D,VVS2,Aug,2020,-38,16100
9145,1.5-1.69,D,VS1,Aug,2020,-37,14400
8280,1.5-1.69,D,VS2,Aug,2020,-36.5,12800
6588,1.5-1.69,D,SI1,Aug,2020,-35,10200
5456,1.5-1.69,D,SI2,Aug,2020,-33.5,8200
3888,1.5-1.69,D,I1,Aug,2020,-23.5,5100
11977,1.5-1.69,E,IF,Aug,2020,-37,18900
11160,1.5-1.69,E,VVS1,Aug,2020,-38,17300
9619.5,1.5-1.69,E,VVS2,Aug,2020,-37,14800
8700,1.5-1.69,E,VS1,Aug,2020,-37,13500
7808,1.5-1.69,E,VS2,Aug,2020,-36.5,11900
6457.5,1.5-1.69,E,SI1,Aug,2020,-34,9800
5355,1.5-1.69,E,SI2,Aug,2020,-32.5,7900
3646.5,1.5-1.69,E,I1,Aug,2020,-25,4900
10620,1.5-1.69,F,IF,Aug,2020,-36.5,16500
10125,1.5-1.69,F,VVS1,Aug,2020,-36,15100
8750,1.5-1.69,F,VVS2,Aug,2020,-36,13000
8253,1.5-1.69,F,VS1,Aug,2020,-35.5,12200
7493,1.5-1.69,F,VS2,Aug,2020,-34.5,11000
6250,1.5-1.69,F,SI1,Aug,2020,-35,9300
5120,1.5-1.69,F,SI2,Aug,2020,-32.5,7400
3575,1.5-1.69,F,I1,Aug,2020,-25.5,4800
8845,1.5-1.69,G,IF,Aug,2020,-35,13500
8432,1.5-1.69,G,VVS1,Aug,2020,-34.5,12600
7625,1.5-1.69,G,VVS2,Aug,2020,-34,11300
7239,1.5-1.69,G,VS1,Aug,2020,-34,10600
6912,1.5-1.69,G,VS2,Aug,2020,-34,10000
5890,1.5-1.69,G,SI1,Aug,2020,-35,8800
4800,1.5-1.69,G,SI2,Aug,2020,-33,7000
3503.5,1.5-1.69,G,I1,Aug,2020,-24,4600
7192,1.5-1.69,H,IF,Aug,2020,-35,10900
7056,1.5-1.69,H,VVS1,Aug,2020,-35.5,10400
6592,1.5-1.69,H,VVS2,Aug,2020,-34,9600
6272,1.5-1.69,H,VS1,Aug,2020,-33.5,9100
6016,1.5-1.69,H,VS2,Aug,2020,-33,8700
5607,1.5-1.69,H,SI1,Aug,2020,-33,8300
4672,1.5-1.69,H,SI2,Aug,2020,-31.5,6700
3431,1.5-1.69,H,I1,Aug,2020,-22.5,4400
5922,1.5-1.69,I,IF,Aug,2020,-33,8800
5760,1.5-1.69,I,VVS1,Aug,2020,-33,8400
5525,1.5-1.69,I,VVS2,Aug,2020,-32.5,7900
5371,1.5-1.69,I,VS1,Aug,2020,-32.5,7600
5214,1.5-1.69,I,VS2,Aug,2020,-32,7300
4966.5,1.5-1.69,I,SI1,Aug,2020,-32,7000
4323,1.5-1.69,I,SI2,Aug,2020,-29.5,6100
3246.5,1.5-1.69,I,I1,Aug,2020,-20,4000
5056,1.5-1.69,J,IF,Aug,2020,-32.5,7300
4847,1.5-1.69,J,VVS1,Aug,2020,-32,6900
4752,1.5-1.69,J,VVS2,Aug,2020,-31.5,6700
4655,1.5-1.69,J,VS1,Aug,2020,-32,6500
4455.5,1.5-1.69,J,VS2,Aug,2020,-32,6200
4224,1.5-1.69,J,SI1,Aug,2020,-31,5900
3886,1.5-1.69,J,SI2,Aug,2020,-30.5,5400
2812,1.5-1.69,J,I1,Aug,2020,-19,3500
4355,1.5-1.69,K,IF,Aug,2020,-33,6400
4224,1.5-1.69,K,VVS1,Aug,2020,-32.5,6100
4092,1.5-1.69,K,VVS2,Aug,2020,-31.5,5800
3886,1.5-1.69,K,VS1,Aug,2020,-30.5,5400
3740,1.5-1.69,K,VS2,Aug,2020,-30,5100
3484,1.5-1.69,K,SI1,Aug,2020,-30.5,4800
3216,1.5-1.69,K,SI2,Aug,2020,-30.5,4500
2520,1.5-1.69,K,I1,Aug,2020,-23,3300
3705,1.5-1.69,L,IF,Aug,2020,-32.5,5300
3630,1.5-1.69,L,VVS1,Aug,2020,-32,5100
3498,1.5-1.69,L,VVS2,Aug,2020,-31,4900
3283,1.5-1.69,L,VS1,Aug,2020,-32.5,4600
3128,1.5-1.69,L,VS2,Aug,2020,-32,4300
2948,1.5-1.69,L,SI1,Aug,2020,-30,4100
2747,1.5-1.69,L,SI2,Aug,2020,-29.5,3800
2304,1.5-1.69,L,I1,Aug,2020,-23,3000
3168,1.5-1.69,M,IF,Aug,2020,-33,4500
3082,1.5-1.69,M,VVS1,Aug,2020,-32.5,4300
2948,1.5-1.69,M,VVS2,Aug,2020,-31,4100
2835,1.5-1.69,M,VS1,Aug,2020,-33,3900
2700,1.5-1.69,M,VS2,Aug,2020,-32.5,3700
2546,1.5-1.69,M,SI1,Aug,2020,-30,3500
2412,1.5-1.69,M,SI2,Aug,2020,-29,3300
2016,1.5-1.69,M,I1,Aug,2020,-22.5,2600
13530,1.5-1.69,D,IF,Sep,2020,-36.5,22000
11374,1.5-1.69,D,VVS1,Sep,2020,-37.5,18800
9982,1.5-1.69,D,VVS2,Sep,2020,-37,16100
9072,1.5-1.69,D,VS1,Sep,2020,-36,14400
8128,1.5-1.69,D,VS2,Sep,2020,-35.5,12800
6630,1.5-1.69,D,SI1,Sep,2020,-35.5,10200
5494,1.5-1.69,D,SI2,Sep,2020,-34,8200
3876,1.5-1.69,D,I1,Sep,2020,-23.5,5300
11907,1.5-1.69,E,IF,Sep,2020,-37.5,18900
10726,1.5-1.69,E,VVS1,Sep,2020,-37.5,17300
9324,1.5-1.69,E,VVS2,Sep,2020,-36.5,14800
8640,1.5-1.69,E,VS1,Sep,2020,-37,13500
7675.5,1.5-1.69,E,VS2,Sep,2020,-36,11900
6517,1.5-1.69,E,SI1,Sep,2020,-34.5,9800
5372,1.5-1.69,E,SI2,Sep,2020,-33,7900
3650.5,1.5-1.69,E,I1,Sep,2020,-25,5100
10477.5,1.5-1.69,F,IF,Sep,2020,-36.5,16500
9513,1.5-1.69,F,VVS1,Sep,2020,-36,15100
